year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,blh_forecast,ratio_satellite,NO2_satellite_filled,HCHO_satellite_filled,NO2_forecast_per_blh,O3_forecast_per_blh,blh_delta_1h,blh_rel_change,sin_hour,cos_hour,wind_speed,wind_dir_deg,wind_sector,SZA_deg,cosSZA,solar_elevation,sunset_flag,solar_declination_deg,hour_angle_deg,solar_time_hr,EoT_min
2020.0,6.0,26.0,20.0,24.55,109.56,25.59,8.6,1.5,-0.85,2.4,470.82,2.191131776391136,0.2900284090909091,0.6354904632152588,0.2326999008115611,0.0521429587890089,-96.07999999999998,0.8305153809924485,-0.8660254037844386,0.5000000000000001,1.724093964956667,299.5387822595581,7.0,97.9937734462662,-0.1390654838813234,-7.993773446266189,1.0,23.33521954531136,114.0485738689664,19.603238257931093,-2.743344524134554
2020.0,6.0,26.0,21.0,23.04,92.72,25.9,8.68,0.94,-0.98,2.69,354.15,2.4298422320445114,0.2454493801652892,0.5964032697547683,0.2618092282670387,0.0650569954623875,-116.67000000000002,0.7521966947098792,-0.7071067811865477,0.7071067811865474,1.3579396157414363,316.19348942398204,7.0,108.56867989629563,-0.3184411745579466,-18.568679896295635,1.0,23.33521954531136,129.0485738689664,20.603238257931093,-2.743344524134554
2020.0,6.0,26.0,22.0,22.34,123.8,27.78,9.39,0.78,-0.75,2.59,406.67,1.764540165102496,0.3277246900826446,0.578283378746594,0.3044229856567102,0.0549338408689087,52.52000000000004,1.148295501071577,-0.5000000000000004,0.8660254037844384,1.082081327812286,313.8766972859246,7.0,117.5938445779828,-0.4632008254858174,-27.593844577982807,1.0,23.33521954531136,144.0485738689664,21.603238257931093,-2.743344524134554
2020.0,6.0,26.0,23.0,21.63,154.88,28.42,10.1,0.61,-0.51,2.49,358.86,1.365621054030704,0.41,0.5599046321525886,0.4315877178071732,0.0602740336787781,-47.81,0.8824332199738856,-0.2588190451025215,0.965925826289068,0.7951100552753688,309.8978347476418,7.0,124.29675808597366,-0.5634793056808363,-34.296758085973664,1.0,23.33521954531136,159.0485738689664,22.603238257931093,-2.743344524134554
2020.0,6.0,27.0,0.0,20.92,185.95,30.22,10.81,0.45,-0.27,2.38,443.67,1.4227515509405169,0.43,0.6117831669044222,0.4191168681297628,0.047152056366091,84.81,1.2363282719493065,0.0,1.0,0.524785670536077,300.9637565320735,7.0,127.80408380745442,-0.6129633710947289,-37.80408380745442,1.0,23.291873115320865,173.9985430711643,23.59990287141096,-2.943467715342692
2020.0,6.0,27.0,1.0,24.6,166.55,31.24,9.62,1.45,-0.38,2.91,720.35,1.8679017985847564,0.3851384780855069,0.7194008559201142,0.2312067311630025,0.034150018532632,276.68,1.623612992510216,0.2588190451025207,0.9659258262890684,1.498966310495336,284.6851970371215,6.0,127.40585666664528,-0.6074570401160038,-37.40585666664529,1.0,23.291873115320865,-171.0014569288357,0.599902871410955,-2.943467715342692
2020.0,6.0,27.0,2.0,28.28,147.15,31.85,8.42,2.46,-0.49,3.44,485.67,2.430427714653029,0.3402769561710138,0.8270185449358061,0.3029828834746155,0.0582287186181592,-234.68,0.6742129878350971,0.4999999999999999,0.8660254037844387,2.5083261350948765,281.26513515749326,6.0,123.20672051312177,-0.5476613680638587,-33.206720513121766,1.0,23.291873115320865,-156.0014569288357,1.5999028714109549,-2.943467715342692
2020.0,6.0,27.0,3.0,31.95,127.74,32.86,7.23,3.46,-0.59,3.98,841.35,3.16306066104473,0.2953923097606883,0.9343437945791724,0.1518272397608132,0.0379746384089399,355.68,1.732345559030702,0.7071067811865476,0.7071067811865476,3.509943019480516,279.6770126487208,6.0,115.95412258259836,-0.4376513311716269,-25.95412258259836,1.0,23.291873115320865,-141.0014569288357,2.599902871410955,-2.943467715342692
2020.0,6.0,27.0,4.0,34.2,134.62,33.45,7.69,3.22,-0.33,3.71,236.25,3.212773360170924,0.3113019628932509,1.000142653352354,0.5698176938933592,0.1447612920156951,-605.1,0.2807983826013162,0.8660254037844386,0.5000000000000001,3.236865767992241,275.8514985515917,6.0,106.55430167080289,-0.2849239316533324,-16.55430167080287,1.0,23.291873115320865,-126.0014569288357,3.599902871410955,-2.943467715342692
2020.0,6.0,27.0,5.0,36.45,141.51,32.54,8.16,2.97,-0.07,3.44,222.78,3.257421600244262,0.3272347405216456,1.065941512125535,0.6351977951441101,0.1636135936188454,-13.47,0.942980135533818,0.9659258262890684,0.2588190451025207,2.9708248012967715,271.350155611466,6.0,95.73268013864887,-0.0998872893921854,-5.732680138648888,1.0,23.291873115320865,-111.00145692883568,4.599902871410955,-2.943467715342692
2020.0,6.0,27.0,6.0,38.69,148.39,33.62,8.62,2.72,0.19,3.17,504.48,3.2972939452030454,0.3431443936542081,1.1314479315263908,0.2941438825248126,0.0766926802000471,281.70000000000005,2.26446600024239,1.0,6.123233995736766e-17,2.7266279540854126,266.00421190970644,6.0,83.98155304418573,0.104848654229226,6.0184469558142695,0.0,23.291873115320865,-96.00145692883568,5.599902871410955,-2.943467715342692
2020.0,6.0,27.0,7.0,38.7,119.34,34.31,9.06,2.99,-0.06,3.35,458.53,4.100988030458534,0.2759677332616295,1.1317403708987162,0.2602659362180529,0.0843999642336069,-45.950000000000045,0.9089143099541904,0.9659258262890684,-0.2588190451025206,2.99060194609714,271.14959379427484,6.0,71.6191737262429,0.315331482995247,18.38082627375709,0.0,23.291873115320865,-81.00145692883568,6.599902871410955,-2.943467715342692
2020.0,6.0,27.0,8.0,38.7,90.3,31.53,9.49,3.25,-0.31,3.53,397.35,5.419843981782076,0.208814197364883,1.1317403708987162,0.2272549962124167,0.09739499837675,-61.17999999999995,0.8665717257938941,0.8660254037844387,-0.4999999999999998,3.264751139060985,275.44865144135986,6.0,58.85423281290807,0.5172171399647945,31.14576718709193,0.0,23.291873115320865,-66.00145692883568,7.599902871410955,-2.943467715342692
2020.0,6.0,27.0,9.0,38.7,61.26,32.33,9.93,3.52,-0.56,3.71,1802.67,7.989094214086216,0.1416606614681365,1.1317403708987162,0.0339829064760014,0.0214681436601576,1405.3200000000002,4.53671942438801,0.7071067811865476,-0.7071067811865475,3.564267105591274,279.0394828033551,6.0,45.83336943400126,0.696747451247216,44.16663056599874,0.0,23.291873115320865,-51.00145692883569,8.599902871410954,-2.943467715342692
2020.0,6.0,27.0,10.0,42.05,63.15,28.37,9.34,4.36,-0.52,3.04,556.44,8.420855508247845,0.1460311911804248,1.2297075606276746,0.1134891210388882,0.0755695572396714,-1246.23,0.3086752934950415,0.4999999999999999,-0.8660254037844387,4.39089968002003,276.8013148239816,6.0,32.68122955230193,0.8416877228164823,57.31877044769806,0.0,23.291873115320865,-36.00145692883569,9.599902871410954,-2.943467715342692
2020.0,6.0,27.0,11.0,45.4,65.05,30.84,8.75,5.21,-0.48,2.36,957.99,8.82616662777527,0.1504248453885453,1.3276747503566333,0.06790251682949,0.047390841876385,401.55,1.7216380532706972,0.258819045102521,-0.9659258262890682,5.232064602047647,275.2638302332999,6.0,19.58238922589382,0.9421605146902716,70.41761077410618,0.0,23.291873115320865,-21.001456928835687,10.599902871410954,-2.943467715342692
2020.0,6.0,27.0,12.0,48.76,66.94,30.5,8.16,6.06,-0.44,1.69,618.47,9.211737615087433,0.1547953751008335,1.4259343794579171,0.108234662579167,0.0788395898918461,-339.52,0.6455906161957681,1.2246467991473532e-16,-1.0,6.07595260021011,274.1528022317248,6.0,7.555146556496425,0.9913187721415246,82.44485344350358,0.0,23.291873115320865,-6.001456928835687,11.599902871410954,-2.943467715342692
2020.0,6.0,27.0,13.0,50.96,65.82,27.56,8.53,5.86,-0.38,2.34,595.7,9.79118173392739,0.1522054315676257,1.4902710413694722,0.1104916728358689,0.0855462723748994,-22.769999999999985,0.963181782169253,-0.2588190451025208,-0.9659258262890684,5.872307893835268,273.7102312153013,6.0,9.66287304691893,0.9858124411627994,80.33712695308107,0.0,23.291873115320865,8.998543071164313,12.599902871410954,-2.943467715342692
2020.0,6.0,27.0,14.0,53.17,64.7,26.8,8.9,5.66,-0.32,2.99,801.27,10.392641584644366,0.1496154880344178,1.5549001426533524,0.0807467136586747,0.0663570751967811,205.57,1.3450875523123176,-0.4999999999999997,-0.8660254037844388,5.66903871921863,273.23589250854127,6.0,22.17782209316674,0.9260167691106544,67.82217790683326,0.0,23.291873115320865,23.99854307116432,13.599902871410954,-2.943467715342692
2020.0,6.0,27.0,15.0,55.37,63.58,30.12,9.28,5.45,-0.26,3.65,618.45,11.013302552683836,0.14702554450121,1.619236804564907,0.1028052343677995,0.0895301325408156,-182.82,0.7718362451654934,-0.7071067811865471,-0.7071067811865479,5.456198310178984,272.73130583126726,6.0,35.31297275373573,0.8160067322184227,54.68702724626427,0.0,23.291873115320865,38.99854307116431,14.599902871410954,-2.943467715342692
2020.0,6.0,27.0,16.0,56.37,74.88,32.57,9.24,5.4,-0.86,3.46,741.04,9.520193361696,0.1731562247916106,1.648480741797432,0.1010470405821,0.0760686655664126,122.58999999999992,1.1982194223956302,-0.8660254037844385,-0.5000000000000004,5.4680526698268,279.0488902048818,6.0,48.44954448839585,0.6632793327001283,41.55045551160416,0.0,23.291873115320865,53.99854307116431,15.599902871410954,-2.943467715342692
2020.0,6.0,27.0,17.0,57.38,86.19,29.65,9.19,5.35,-1.46,3.27,455.84,8.419130346608613,0.1993100295778435,1.6780171184022823,0.1890790867868401,0.125877224734063,-285.2,0.6151346551675279,-0.9659258262890684,-0.2588190451025206,5.545637925432925,285.2641801895413,6.0,61.429307874774025,0.4782426904389815,28.57069212522597,0.0,23.291873115320865,68.9985430711643,16.599902871410954,-2.943467715342692
2020.0,6.0,27.0,18.0,58.38,97.49,27.2,9.15,5.3,-2.06,3.08,552.86,7.5729936116356,0.2254407098682441,1.7072610556348076,0.1763372710319592,0.1055961625073933,97.02000000000004,1.2128351771780077,-1.0,-1.8369701987210292e-16,5.6862641514442505,291.2400710181732,6.0,74.12695422618117,0.2735067468175701,15.87304577381883,0.0,23.291873115320865,83.9985430711643,17.599902871410954,-2.943467715342692
2020.0,6.0,27.0,19.0,62.28,91.24,26.41,9.44,5.34,-2.06,2.86,747.7,8.63230740281205,0.210987899973111,1.8213124108416547,0.1220273879532058,0.0832953279452615,194.84000000000003,1.3524195050835564,-0.9659258262890684,0.2588190451025203,5.723565322419235,291.09500802520114,6.0,86.38660071079336,0.063023918051549,3.61339928920664,0.0,23.291873115320865,98.9985430711643,18.59990287141096,-2.943467715342692
2020.0,6.0,27.0,20.0,66.19,84.98,23.14,9.73,5.38,-2.06,2.63,677.14,9.85006790648423,0.1965119655821457,1.9356562054208275,0.1254982344888287,0.0977492132362388,-70.56000000000006,0.905629389287964,-0.8660254037844386,0.5000000000000001,5.760902707041666,290.9518244798616,6.0,97.98198534556008,-0.1388617389179984,-7.981985345560076,1.0,23.291873115320865,113.9985430711643,19.59990287141096,-2.943467715342692
2020.0,6.0,27.0,21.0,70.1,78.72,23.48,10.02,5.42,-2.06,2.4,750.87,11.261506782945736,0.1820360311911804,2.05,0.1048382478481656,0.0933582466229219,73.73000000000002,1.1088827880751573,-0.7071067811865477,0.7071067811865474,5.79827560572969,290.8104858459758,6.0,108.56571073572738,-0.3183920502004201,-18.56571073572738,1.0,23.291873115320865,128.9985430711643,20.59990287141096,-2.943467715342692
2020.0,6.0,27.0,22.0,57.14,94.91,25.7,9.67,4.83,-1.83,2.64,917.94,7.613631144709706,0.2194745899435332,1.6709985734664763,0.1033944447410018,0.0622480094036544,167.07000000000005,1.222500269686804,-0.5000000000000004,0.8660254037844384,5.165055662817197,290.7507955895986,6.0,117.6023460683187,-0.4633323217696865,-27.60234606831869,1.0,23.291873115320865,143.9985430711643,21.59990287141096,-2.943467715342692
2020.0,6.0,27.0,23.0,44.19,111.09,24.95,9.33,4.24,-1.61,2.87,609.44,5.03051681484877,0.2568900242000538,1.292289586305278,0.1822817959408704,0.072509069786903,-308.5,0.6639206659251521,-0.2588190451025215,0.965925826289068,4.535383115019061,290.7926199970029,6.0,124.3193573488333,-0.5638051136434759,-34.31935734883329,1.0,23.291873115320865,158.9985430711643,22.59990287141096,-2.943467715342692
2020.0,6.0,28.0,0.0,31.24,127.27,28.16,8.98,3.65,-1.38,3.1,611.0,0.5357249191753719,0.6036595154699358,0.3233954451345755,0.2082975314279354,0.0511292125544802,1.5599999999999454,1.00255808191441,0.0,1.0,3.9021660651489447,290.71071251504407,6.0,127.8487045161994,-0.6135785066930544,-37.84870451619939,1.0,23.241624800646512,173.9492593059172,23.596617287061147,-3.1406027763312725
2020.0,6.0,28.0,1.0,36.54,93.75,29.91,8.83,3.79,-1.6,2.68,512.26,0.850656321070234,0.4446694395796848,0.3782608695652174,0.1830121754340072,0.0713308254971586,-98.74,0.8383946998450085,0.2588190451025207,0.9659258262890684,4.113891102107591,292.8877004106914,7.0,127.46316184374244,-0.6082512189757163,-37.46316184374244,1.0,23.241624800646512,-171.05074069408283,0.5966172870611454,-3.1406027763312725
2020.0,6.0,28.0,2.0,41.84,60.23,31.24,8.67,3.93,-1.82,2.26,369.71,1.5161273408138685,0.2856793636894337,0.4331262939958592,0.1629110305076127,0.1131694756174417,-142.55,0.7217219347168728,0.4999999999999999,0.8660254037844387,4.330969868285855,294.84905864362696,7.0,123.27148168918576,-0.5486067365707301,-33.27148168918576,1.0,23.241624800646512,-156.05074069408283,1.5966172870611453,-3.1406027763312725
2020.0,6.0,28.0,3.0,47.14,26.71,31.47,8.52,4.07,-2.04,1.85,580.78,3.8518782992925553,0.1266892877991827,0.4879917184265011,0.0459897964981636,0.0811665670881106,211.07,1.5709026780377109,0.7071067811865476,0.7071067811865476,4.552636598719472,296.6213338500485,7.0,116.02158593372964,-0.4387097323868276,-26.021585933729625,1.0,23.241624800646512,-141.05074069408283,2.5966172870611453,-3.1406027763312725
2020.0,6.0,28.0,4.0,40.9,30.65,31.63,8.84,4.41,-2.14,1.88,523.98,2.912391105596297,0.1453772621132516,0.4233954451345755,0.0584944873955353,0.0780562653989362,-56.79999999999996,0.9021989355712396,0.8660254037844386,0.5000000000000001,4.901805789706483,295.8854798215359,7.0,106.6215927918886,-0.2860495056457556,-16.621592791888588,1.0,23.241624800646512,-126.05074069408283,3.5966172870611453,-3.1406027763312725
2020.0,6.0,28.0,5.0,34.66,34.59,31.12,9.15,4.75,-2.24,1.91,784.45,2.186929904566316,0.1640652364273205,0.3587991718426501,0.0440945323544746,0.0441837667362269,260.47,1.4970962687578366,0.9659258262890684,0.2588190451025207,5.251675922979255,295.24757810333114,7.0,95.79846240983362,-0.101029598516965,-5.798462409833618,1.0,23.241624800646512,-111.05074069408282,4.596617287061146,-3.1406027763312725
2020.0,6.0,28.0,6.0,28.42,38.54,33.03,9.47,5.1,-2.34,1.95,537.52,1.6094193931336596,0.1828006421482779,0.2942028985507247,0.0716995242976553,0.0528723528941194,-246.9300000000001,0.6852180697073494,1.0,6.123233995736766e-17,5.61120307955433,294.64677085193114,7.0,84.04535412808917,0.1037411880885702,5.954645871910827,0.0,23.241624800646512,-96.05074069408282,5.596617287061146,-3.1406027763312725
2020.0,6.0,28.0,7.0,31.34,54.63,34.8,9.86,5.19,-1.79,1.89,422.56,1.2520586084084395,0.2591177758318739,0.3244306418219461,0.1292831094208883,0.0741668066858986,-114.95999999999998,0.7861274257191813,0.9659258262890684,-0.2588190451025206,5.49000910746057,289.02900819774004,6.0,71.6809527210212,0.3143080634634079,18.31904727897881,0.0,23.241624800646512,-81.05074069408282,6.596617287061146,-3.1406027763312725
2020.0,6.0,28.0,8.0,34.26,70.73,34.55,10.25,5.29,-1.24,1.84,381.97,1.0571596231208102,0.3354823409223584,0.3546583850931676,0.1851711255566522,0.0896926730039715,-40.589999999999975,0.9039404961650508,0.8660254037844387,-0.4999999999999998,5.433387525292118,283.192214917031,6.0,58.91419033390373,0.5163212430289676,31.085809666096267,0.0,23.241624800646512,-66.05074069408282,7.596617287061146,-3.1406027763312725
2020.0,6.0,28.0,9.0,37.19,86.82,34.86,10.64,5.38,-0.69,1.79,420.1,0.934895918460114,0.4117994746059544,0.3849896480331262,0.2066645878015048,0.088526330572886,38.13,1.0998217142139064,0.7071067811865476,-0.7071067811865475,5.424066740002376,277.3084460705393,6.0,45.8919359010931,0.69601386244042,44.1080640989069,0.0,23.241624800646512,-51.050740694082826,8.596617287061145,-3.1406027763312725
2020.0,6.0,28.0,10.0,40.99,103.56,36.2,10.44,4.39,0.49,1.92,1088.87,0.8638587637025844,0.491199649737303,0.4243271221532091,0.0951076849323749,0.0376444959963117,668.7699999999999,2.5919243229604305,0.4999999999999999,-0.8660254037844387,4.417261595151458,263.63116036672085,6.0,32.73928503702844,0.841140166640969,57.26071496297156,0.0,23.241624800646512,-36.050740694082826,9.596617287061145,-3.1406027763312725
2020.0,6.0,28.0,11.0,44.8,120.3,35.46,10.24,3.39,1.67,2.06,949.87,0.8127729728076684,0.5705998248686516,0.4637681159420289,0.1266487765180745,0.0471642991522006,-138.9999999999999,0.8723439232011874,0.258819045102521,-0.9659258262890682,3.7790210372529023,243.77397314737345,5.0,19.64221528350278,0.9418100378319044,70.35778471649722,0.0,23.241624800646512,-21.050740694082823,10.596617287061145,-3.1406027763312725
2020.0,6.0,28.0,12.0,48.6,137.04,35.21,10.04,2.4,2.86,2.2,542.12,0.7740086000955565,0.65,0.5031055900621118,0.2527848948850902,0.0896478830371817,-407.75,0.5707301307230139,1.2246467991473532e-16,-1.0,3.7335773729762174,220.00205790607208,5.0,7.622731608029395,0.991162990656392,82.3772683919706,0.0,23.241624800646512,-6.050740694082828,11.596617287061145,-3.1406027763312725
2020.0,6.0,28.0,13.0,50.8,102.12,33.43,9.53,1.31,1.65,2.39,432.73,1.0856998380627867,0.4843695271453591,0.525879917184265,0.2359895639554365,0.1173939468168446,-109.39,0.7982166342938201,-0.2588190451025208,-0.9659258262890684,2.1067985190805505,218.4474453291707,5.0,9.654929409574168,0.985835702939054,80.34507059042583,0.0,23.241624800646512,8.949259305917172,12.596617287061145,-3.1406027763312725
2020.0,6.0,28.0,14.0,52.99,67.2,32.63,9.03,0.23,0.43,2.58,1214.08,1.721002548176461,0.3187390542907181,0.5485507246376812,0.0553505079150402,0.0436461817621723,781.3499999999999,2.805622892743991,-0.4999999999999997,-0.8660254037844388,0.4876474136094643,208.1416012322617,5.0,22.151328133118835,0.9261912205340675,67.84867186688116,0.0,23.241624800646512,23.94925930591717,13.596617287061145,-3.1406027763312725
2020.0,6.0,28.0,15.0,55.19,32.28,34.05,8.52,-0.85,-0.78,2.77,1150.9,3.7315024827551087,0.153108581436077,0.5713250517598344,0.0280475905399334,0.0479537336399916,-63.17999999999984,0.9479598148723192,-0.7071067811865471,-0.7071067811865479,1.1536463929644991,47.45904399010465,1.0,35.284467207308,0.8162942163501652,54.715532792692,0.0,23.241624800646512,38.94925930591717,14.596617287061145,-3.1406027763312725
2020.0,6.0,28.0,16.0,64.16,28.98,36.12,8.75,-1.07,-0.23,1.99,666.81,4.83195455488191,0.1374562171628721,0.6641821946169771,0.0434605907820956,0.0962191685500089,-484.09000000000015,0.5793808503077154,-0.8660254037844385,-0.5000000000000004,1.094440496326776,77.8686789333675,2.0,48.422386048033616,0.6636339896090934,41.577613951966384,0.0,23.241624800646512,53.94925930591717,15.596617287061145,-3.1406027763312725
2020.0,6.0,28.0,17.0,73.14,25.67,37.47,8.98,-1.28,0.32,1.21,942.97,6.2185045184655605,0.1217564214827787,0.7571428571428571,0.0272224702562433,0.0775633609092962,276.1600000000001,1.414148836776838,-0.9659258262890684,-0.2588190451025206,1.3193938001976515,104.03624346792652,2.0,61.40507538089987,0.4786140824803026,28.594924619100127,0.0,23.241624800646512,68.9492593059172,16.596617287061147,-3.1406027763312725
2020.0,6.0,28.0,18.0,82.11,22.36,37.47,9.21,-1.49,0.87,0.43,936.65,8.0145864868584,0.1060566258026853,0.85,0.0238722854083324,0.0876633879641403,-6.32000000000005,0.993296718562925,-1.0,-1.8369701987210292e-16,1.7253985046939155,120.28034028250676,3.0,74.10690598826378,0.2738432958747672,15.893094011736224,0.0,23.241624800646512,83.9492593059172,17.596617287061147,-3.1406027763312725
2020.0,6.0,28.0,19.0,73.14,27.29,34.25,9.46,-1.11,1.03,1.37,507.18,5.84935914214038,0.1294403093987157,0.7571428571428571,0.0538072206963589,0.1442088721777827,-429.47,0.54148236643104,-0.9659258262890684,0.2588190451025203,1.5142654985173505,132.85909863367692,3.0,86.37210445213678,0.0632764204999294,3.6278955478632176,0.0,23.241624800646512,98.9492593059172,18.596617287061147,-3.1406027763312725
2020.0,6.0,28.0,20.0,64.18,32.22,31.33,9.7,-0.72,1.19,2.32,1033.71,4.34741444020045,0.152823992994746,0.6643892339544515,0.0311692533019383,0.0620869856275109,526.53,2.038148116747276,-0.8660254037844386,0.5000000000000001,1.3908630414242806,148.82429950426138,3.0,97.9747545371568,-0.1387367590656301,-7.974754537156798,1.0,23.241624800646512,113.9492593059172,19.596617287061147,-3.1406027763312725
2020.0,6.0,28.0,21.0,55.21,37.14,28.86,9.94,-0.34,1.35,3.26,696.66,3.244387463815713,0.1761602451838879,0.5715320910973084,0.0533114384183986,0.0792494484404897,-337.05000000000007,0.6739407822882798,-0.7071067811865477,0.7071067811865474,1.3921566003866088,165.863938201853,4.0,108.5679669161863,-0.3184293784770824,-18.567966916186293,1.0,23.241624800646512,128.9492593059172,20.596617287061147,-3.1406027763312725
2020.0,6.0,28.0,22.0,50.0,48.46,23.36,10.15,-0.09,0.75,2.9,273.9,2.2518707583933946,0.2298525977816696,0.5175983436853002,0.1769252394113201,0.1825477088437063,-422.76,0.3931610926978832,-0.5000000000000004,0.8660254037844384,0.7553806987208503,173.157226587369,4.0,117.61678829706352,-0.4635556826776315,-27.616788297063508,1.0,23.241624800646512,143.9492593059172,21.596617287061147,-3.1406027763312725
2020.0,6.0,28.0,23.0,44.79,59.77,30.61,10.36,0.16,0.15,2.54,890.7,1.6355155345051395,0.2834975189725627,0.4636645962732919,0.0671044491922654,0.050286235223717,616.8000000000001,3.251904885341785,-0.2588190451025215,0.965925826289068,0.2193171219946131,226.8476102659946,5.0,124.3485296570008,-0.5642255538685668,-34.34852965700081,1.0,23.241624800646512,158.9492593059172,22.596617287061147,-3.1406027763312725
2020.0,7.0,18.0,0.0,23.33,108.82,31.63,18.83,0.89,-0.48,3.27,954.53,2.030151510657006,0.3042223291047916,0.6176174210076856,0.1140036311026043,0.0244413224924072,63.82999999999993,1.0716615340052384,0.0,1.0,1.0111874208078342,298.3391320358959,7.0,130.16393708505117,-0.6449768139994594,-40.163937085051145,1.0,20.824944215661617,173.24649267265983,23.54976617817732,-5.951669309360627
2020.0,7.0,18.0,1.0,26.4,96.06,32.01,18.51,1.38,-1.16,2.42,932.91,2.602458291350428,0.2685498707388926,0.6988898377455166,0.1029680216012031,0.0282985193657272,-21.620000000000005,0.9773490855718672,0.2588190451025207,0.9659258262890684,1.8027756377319943,310.04972776570827,7.0,129.95496814932284,-0.6421853354737483,-39.95496814932284,1.0,20.824944215661617,-171.75350732734017,0.5497661781773228,-5.951669309360627
2020.0,7.0,18.0,2.0,29.47,83.31,32.28,18.18,1.87,-1.85,1.56,1154.33,3.3496963095012458,0.232905368845067,0.7801622544833474,0.0721716734628109,0.0255299389863046,221.42,1.237342040130302,0.4999999999999999,0.8660254037844387,2.630475242232856,314.6919611426001,7.0,125.73511358997504,-0.5840387853092341,-35.73511358997506,1.0,20.824944215661617,-156.75350732734017,1.5497661781773229,-5.951669309360627
2020.0,7.0,18.0,3.0,32.55,70.55,31.26,17.85,2.35,-2.53,0.71,704.34,4.368943297175238,0.1972329104791679,0.8616994022203244,0.1001645509774384,0.0462134108336728,-449.9899999999999,0.6101716058912046,0.7071067811865476,0.7071067811865476,3.453027656999,317.1124112702291,7.0,118.32678411195394,-0.4744997548079109,-28.32678411195394,1.0,20.824944215661617,-141.75350732734017,2.5497661781773227,-5.951669309360627
2020.0,7.0,18.0,4.0,28.27,91.02,31.05,17.69,2.53,-2.38,0.36,646.78,2.941110967875668,0.2544598088138038,0.748394534585824,0.1407276960825998,0.0437087669551208,-57.56000000000006,0.918276800583808,0.8660254037844386,0.5000000000000001,3.473514070793437,313.2501640068661,7.0,108.725416793213,-0.321033147876637,-18.725416793213,1.0,20.824944215661617,-126.75350732734016,3.5497661781773227,-5.951669309360627
2020.0,7.0,18.0,5.0,23.99,111.49,28.26,17.53,2.71,-2.23,0.01,474.59,2.037589837441685,0.3116867071484398,0.6350896669513235,0.2349180662928711,0.0505487883251052,-172.19,0.7337723278822352,0.9659258262890684,0.2588190451025207,3.5095583767762006,309.45022057678125,7.0,97.70643363238229,-0.1340974601622194,-7.706433632382286,1.0,20.824944215661617,-111.75350732734016,4.549766178177323,-5.951669309360627
2020.0,7.0,18.0,6.0,19.71,131.96,30.4,17.37,2.89,-2.07,-0.34,567.65,1.4143820980350383,0.3689136054830758,0.5217847993168232,0.232466779764327,0.0347220387174513,93.06,1.196082521581741,1.0,6.123233995736766e-17,3.554855833926321,305.6126231769787,7.0,85.7810554381369,0.0735679501434347,4.218944561863097,0.0,20.824944215661617,-96.75350732734016,5.549766178177323,-5.951669309360627
2020.0,7.0,18.0,7.0,23.3,125.99,30.33,17.4,2.88,-1.91,-0.45,502.21,1.7512263307284928,0.3522235916551433,0.6168232280102476,0.250870649985763,0.0463948420086378,-65.44,0.8847161372040215,0.9659258262890684,-0.2588190451025206,3.4557922391254947,303.5521164775092,7.0,73.27304921581536,0.2878110285113117,16.726950784184638,0.0,20.824944215661617,-81.75350732734016,6.549766178177323,-5.951669309360627
2020.0,7.0,18.0,8.0,26.9,120.02,29.18,17.43,2.87,-1.74,-0.56,491.34,2.122369964622558,0.3355335778272109,0.7121263877028179,0.2442702725805499,0.0547481280821262,-10.870000000000005,0.9783537198508198,0.8660254037844387,-0.4999999999999998,3.356262802582658,301.22725085006294,7.0,60.39409581554754,0.4940314632040681,29.605904184452456,0.0,20.824944215661617,-66.75350732734016,7.549766178177323,-5.951669309360627
2020.0,7.0,18.0,9.0,30.49,114.05,28.66,17.46,2.86,-1.57,-0.66,606.93,2.531538683961232,0.3188435639992785,0.8071648163962424,0.1879126292774632,0.0502363530615506,115.58999999999996,1.2352520957949775,0.7071067811865476,-0.7071067811865475,3.2625909948996057,298.7646309119415,7.0,47.29875239062496,0.6781756723927741,42.701247609375045,0.0,20.824944215661617,-51.753507327340174,8.549766178177322,-5.951669309360627
2020.0,7.0,18.0,10.0,30.7,108.59,29.18,17.69,2.91,-1.43,-0.19,445.45,2.6771393385603366,0.3035793302470991,0.812724167378309,0.2437754096410155,0.0689189158852488,-161.47999999999996,0.733938454288873,0.4999999999999999,-0.8660254037844387,3.24237567225021,296.1699141345705,7.0,34.137365984481775,0.827694532533914,55.86263401551823,0.0,20.824944215661617,-36.753507327340174,9.549766178177322,-5.951669309360627
2020.0,7.0,18.0,11.0,30.91,103.14,27.7,17.91,2.96,-1.29,0.28,395.26,2.8378818561446137,0.2883430529669933,0.8182835183603756,0.2609415044742588,0.0782014921785858,-50.19,0.8873254297330122,0.258819045102521,-0.9659258262890682,3.228885256555272,293.5480927637142,7.0,21.18814882950414,0.9323985804004676,68.81185117049586,0.0,20.824944215661617,-21.753507327340174,10.549766178177322,-5.951669309360627
2020.0,7.0,18.0,12.0,31.13,97.69,30.24,18.14,3.01,-1.14,0.75,672.3,3.017528943648085,0.2731067756868875,0.8241076003415883,0.1453069384100276,0.0463036645788121,277.04,1.7009014296882314,1.2246467991473532e-16,-1.0,3.218648784816386,290.74355801034284,6.0,9.885632497459302,0.9851524081619504,80.1143675025407,0.0,20.824944215661617,-6.753507327340174,11.549766178177322,-5.951669309360627
