year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,ratio_satellite,O3_target,NO2_target,NO2_satellite_filled,HCHO_satellite_filled
2021.0,7.0,3.0,4.0,217.57,10.21,33.13,18.23,4.33,-0.79,-3.49,3.0662419639746985,14.53,79.82,0.74919795221843,2.297222200416061
2021.0,7.0,3.0,5.0,227.15,10.45,32.85,18.12,4.18,-0.66,-3.86,3.1277325087754058,18.68,71.93,0.7668088737201364,2.3983730423519254
2021.0,7.0,3.0,6.0,236.73,10.69,31.95,18.02,4.04,-0.54,-4.22,3.1864620188236,23.18,72.58,0.7844197952218429,2.4995238842877887
2021.0,7.0,3.0,7.0,242.75,10.54,33.75,16.75,3.35,0.03,-3.79,3.3139944828186785,19.45,57.67,0.7734129692832763,2.5630863131451895
2021.0,7.0,3.0,8.0,248.76,10.39,34.11,15.48,2.67,0.6,-3.35,3.44507081888117,23.3,58.28,0.7624061433447099,2.6265431565725943
2021.0,7.0,3.0,9.0,254.77,10.24,35.12,14.21,1.98,1.17,-2.91,3.579987281976744,27.9,55.5,0.7513993174061433,2.69
2021.0,7.0,3.0,10.0,230.76,10.01,35.33,14.75,2.85,0.22,-2.94,3.317107957605406,33.65,54.55,0.7345221843003412,2.4364893825803664
2021.0,7.0,3.0,11.0,206.74,9.77,34.73,15.29,3.72,-0.73,-2.96,3.044830361862875,36.7,54.73,0.7169112627986347,2.1828731797307377
2021.0,7.0,3.0,12.0,182.72,9.53,34.62,15.83,4.59,-1.69,-2.99,2.758838889314843,27.88,55.55,0.6993003412969283,1.9292569768811083
2021.0,7.0,3.0,13.0,188.7,9.24,34.63,15.99,3.82,-1.6,-3.17,2.9385499836777824,29.38,59.43,0.6780204778156996,1.9923970640185262
2021.0,7.0,3.0,14.0,194.68,8.95,35.2,16.16,3.05,-1.5,-3.35,3.129907160133516,17.25,75.65,0.6567406143344708,2.0555371511559444
2021.0,7.0,3.0,15.0,200.66,8.66,34.98,16.32,2.28,-1.41,-3.53,3.3340804061440212,15.3,86.12,0.6354607508532423,2.1186772382933627
2021.0,7.0,3.0,16.0,208.62,9.13,34.49,15.28,1.56,-1.04,-3.09,3.2878978552025693,13.23,93.4,0.6699488054607509,2.202723240569926
2021.0,7.0,3.0,17.0,216.59,9.6,34.14,14.24,0.83,-0.67,-2.65,3.2463872320010174,7.17,97.83,0.7044368600682593,2.2868748282764844
2021.0,7.0,3.0,18.0,224.56,10.07,33.19,13.2,0.1,-0.3,-2.21,3.2087514832591943,6.4,99.85,0.7389249146757678,2.3710264159830436
2021.0,7.0,3.0,19.0,230.03,10.62,33.44,14.3,-0.73,0.17,-2.12,3.1166864727975727,65.85,98.65,0.7792832764505119,2.4287816461906817
2021.0,7.0,3.0,20.0,235.51,11.17,33.84,15.4,-1.56,0.63,-2.04,3.0338166655522327,93.7,92.17,0.8196416382252559,2.4866424618283154
2021.0,7.0,3.0,21.0,240.99,11.72,33.64,16.5,-2.39,1.09,-1.95,2.958724741239476,44.35,92.0,0.86,2.5445032774659495
2021.0,7.0,3.0,22.0,203.54,10.67,26.42,16.2,-1.44,1.21,-1.82,2.7448492916227236,9.38,75.5,0.782952218430034,2.149085842132119
2021.0,7.0,3.0,23.0,166.09,9.62,27.68,15.9,-0.5,1.32,-1.69,2.484285854043894,8.6,76.43,0.7059044368600682,1.7536684067982886
2020.0,4.0,25.0,0.0,10.15,156.91,16.54,6.65,1.27,-1.26,2.98,1.378186290441214,43.73,10.5,0.4032098765432099,0.5556983240223463
2020.0,4.0,25.0,1.0,9.07,164.27,15.06,6.8,0.13,-0.81,2.92,1.1763634855966714,70.2,7.75,0.422122786436512,0.49656983240223457
2020.0,4.0,25.0,2.0,7.98,171.64,14.31,6.94,-1.01,-0.35,2.85,0.9905511148023097,65.8,8.45,0.441061393218256,0.43689385474860337
2020.0,4.0,25.0,3.0,6.89,179.01,12.67,7.09,-2.14,0.11,2.78,0.8200388632499391,63.6,11.9,0.46,0.377217877094972
2020.0,4.0,25.0,4.0,13.19,142.49,13.68,7.18,-2.44,0.13,2.78,1.9722089016282165,72.75,10.27,0.3661549634098654,0.7221340782122905
2020.0,4.0,25.0,5.0,19.48,105.97,13.51,7.26,-2.73,0.16,2.78,3.9165035434132904,80.3,6.6,0.27230992681973076,1.0665027932960893
2020.0,4.0,25.0,6.0,25.77,69.45,14.21,7.35,-3.03,0.18,2.77,7.905597042447922,83.15,4.93,0.17846489022959613,1.4108715083798882
2020.0,4.0,25.0,7.0,26.13,66.43,15.51,7.93,-1.2,-0.27,3.1,8.380456243906819,100.77,5.22,0.17070442992011622,1.430581005586592
2020.0,4.0,25.0,8.0,26.49,63.4,14.81,8.5,0.62,-0.73,3.42,8.901951135133311,96.82,4.15,0.1629182727221943,1.450290502793296
2020.0,4.0,25.0,9.0,26.85,60.37,15.24,9.08,2.45,-1.19,3.74,9.475794196656848,96.95,3.1,0.1551321155242724,1.47
2020.0,4.0,25.0,10.0,23.58,54.55,17.24,8.65,2.9,-1.34,3.77,9.209616615018943,107.9,4.17,0.14017652645103626,1.2909720670391058
2020.0,4.0,25.0,11.0,20.32,48.73,19.01,8.22,3.35,-1.5,3.81,8.884230092889887,117.08,5.5,0.12522093737780013,1.1124916201117319
2020.0,4.0,25.0,12.0,17.05,42.91,17.48,7.78,3.81,-1.65,3.84,8.465612284400692,114.48,6.53,0.110265348304564,0.9334636871508379
2020.0,4.0,25.0,13.0,20.13,44.01,14.08,7.66,3.94,-1.48,3.7,9.74506885262513,107.4,10.78,0.11309200603318252,1.1020893854748601
2020.0,4.0,25.0,14.0,23.22,45.11,12.24,7.53,4.08,-1.3,3.56,10.966849759799635,66.28,24.57,0.11591866376180102,1.271262569832402
2020.0,4.0,25.0,15.0,26.3,46.22,12.97,7.41,4.22,-1.13,3.42,12.123229116074423,42.35,31.68,0.11877101837886153,1.4398882681564245
2020.0,4.0,25.0,16.0,22.72,54.04,14.49,7.13,2.42,-0.21,3.9,8.957472680570008,14.82,65.1,0.13886598514049495,1.2438882681564243
2020.0,4.0,25.0,17.0,19.14,61.86,15.74,6.86,0.62,0.72,4.39,6.592111179616017,60.2,17.88,0.1589609519021284,1.0478882681564246
2020.0,4.0,25.0,18.0,15.56,69.68,15.76,6.58,-1.18,1.64,4.87,4.7576660660747745,34.62,22.6,0.17905591866376183,0.8518882681564245
2020.0,4.0,25.0,19.0,12.67,102.37,16.33,6.74,-1.59,1.8,4.67,2.6369167395348643,17.93,27.23,0.26305904698061566,0.6936648044692737
2020.0,4.0,25.0,20.0,9.78,135.06,18.97,6.9,-1.99,1.97,4.48,1.5427821839795484,41.15,27.7,0.34706217529746947,0.5354413407821228
2020.0,4.0,25.0,21.0,6.89,167.75,18.7,7.06,-2.4,2.13,4.28,0.8750829025953597,61.1,17.9,0.43106530361432327,0.377217877094972
2020.0,4.0,25.0,22.0,10.72,150.19,18.0,7.37,-0.93,0.85,4.65,1.5207095512391453,60.4,15.03,0.385941567510195,0.586905027932961
2020.0,4.0,25.0,23.0,14.54,132.63,18.97,7.68,0.55,-0.43,5.02,2.3356896834103273,63.55,13.45,0.3408178314060667,0.7960446927374302
2024.0,3.0,25.0,0.0,103.67,21.12,12.39,13.43,-2.53,1.86,-1.14,8.508167613636362,2.98,60.3,0.11400809716599192,0.97
2024.0,3.0,25.0,1.0,100.99,20.45,13.88,13.94,-2.76,1.77,-1.48,8.55976639010892,3.45,56.22,0.11039136302294196,0.9449242789620912
2024.0,3.0,25.0,2.0,98.32,19.78,15.06,14.45,-2.99,1.68,-1.82,8.615737031334257,10.05,45.05,0.10677462887989204,0.9199421240474581
2024.0,3.0,25.0,3.0,95.64,19.11,8.53,14.96,-3.21,1.6,-2.17,8.674725335296651,38.77,34.4,0.10315789473684212,0.8948664030095494
2024.0,3.0,25.0,4.0,94.55,19.98,7.33,15.43,-2.77,1.9,-2.23,8.202436967207392,76.55,23.85,0.10785425101214574,0.8846676955724896
2024.0,3.0,25.0,5.0,93.47,20.85,9.76,15.9,-2.33,2.2,-2.3,7.77039391733454,97.47,19.32,0.11255060728744941,0.8745625542587054
2024.0,3.0,25.0,6.0,92.38,21.71,12.43,16.36,-1.89,2.5,-2.37,7.375559770783502,107.73,16.65,0.11719298245614036,0.8643638468216456
2024.0,3.0,25.0,7.0,87.36,23.38,9.52,16.32,-1.87,2.2,-2.21,6.476568614483197,104.5,16.77,0.12620782726045884,0.8173936529372046
2024.0,3.0,25.0,8.0,82.34,25.04,10.51,16.29,-1.85,1.9,-2.05,5.699718282329252,104.58,16.4,0.13516869095816464,0.7704234590527637
2024.0,3.0,25.0,9.0,77.32,26.7,10.47,16.25,-1.84,1.6,-1.89,5.019465070128529,111.25,17.25,0.14412955465587046,0.7234532651683225
2024.0,3.0,25.0,10.0,69.33,40.71,10.33,15.21,-1.26,1.85,-1.49,2.9518681166125798,113.42,15.65,0.21975708502024294,0.6486939326709751
2024.0,3.0,25.0,11.0,61.34,54.72,11.28,14.16,-0.68,2.1,-1.09,1.9430077610044694,108.88,16.92,0.29538461538461536,0.5739346001736279
2024.0,3.0,25.0,12.0,53.35,68.72,12.82,13.12,-0.11,2.35,-0.69,1.3456376358706486,105.45,16.53,0.37095816464237513,0.4991752676762805
2024.0,3.0,25.0,13.0,35.57,85.34,10.34,11.43,0.12,2.04,-0.79,0.7224504718318834,93.38,19.27,0.46067476383265854,0.3328147004919456
2024.0,3.0,25.0,14.0,17.78,101.95,12.84,9.73,0.35,1.72,-0.88,0.30228832830699404,72.12,31.05,0.5503373819163293,0.16636056718433492
2024.0,3.0,25.0,15.0,0.0,118.56,11.7,8.04,0.58,1.4,-0.98,0.0,23.48,62.4,0.64,0.0
2024.0,3.0,25.0,16.0,7.35,98.96,10.8,7.49,1.28,0.81,-0.25,0.12873733212991068,14.85,74.58,0.5341970310391363,0.06877110060769749
2024.0,3.0,25.0,17.0,14.69,79.35,13.97,6.95,1.99,0.21,0.48,0.32088670007328396,13.45,68.25,0.42834008097165993,0.13744863509211921
2024.0,3.0,25.0,18.0,22.04,59.75,13.53,6.4,2.69,-0.38,1.2,0.6393674650776744,5.75,68.6,0.32253711201079627,0.20621973569981672
2024.0,3.0,25.0,19.0,24.52,57.24,12.18,7.09,1.73,0.19,0.52,0.7425021117038239,13.88,56.3,0.30898785425101216,0.22942413427220987
2024.0,3.0,25.0,20.0,27.0,54.72,10.84,7.77,0.78,0.76,-0.16,0.8552528455676667,22.6,43.92,0.29538461538461536,0.25262853284460307
2024.0,3.0,25.0,21.0,29.47,52.21,13.82,8.46,-0.18,1.33,-0.84,0.9783703777180945,39.77,41.4,0.2818353576248313,0.27573936529372045
2024.0,3.0,25.0,22.0,48.89,43.07,14.59,9.32,-0.81,1.2,-1.18,1.9675329668632735,31.55,36.52,0.23249662618083672,0.4574447766952831
2024.0,3.0,25.0,23.0,68.31,33.93,13.41,10.19,-1.44,1.08,-1.52,3.489613095931054,23.95,41.15,0.1831578947368421,0.6391501880968457
2020.0,6.0,22.0,0.0,12.86,84.91,18.16,8.86,2.89,-0.01,2.32,1.722771335672421,8.9,15.6,0.17486008479709267,0.30124394184168013
2020.0,6.0,22.0,1.0,11.28,92.5,17.53,8.9,2.1,-0.32,2.28,1.387116303797858,15.55,7.65,0.1904906117504543,0.264232633279483
2020.0,6.0,22.0,2.0,9.69,100.08,16.16,8.95,1.31,-0.63,2.24,1.101341463178407,17.22,15.93,0.20610054512416717,0.2269870759289176
2020.0,6.0,22.0,3.0,8.11,107.67,15.49,8.99,0.52,-0.93,2.21,0.8567845976061264,16.07,31.1,0.2217310720775288,0.1899757673667205
2020.0,6.0,22.0,4.0,9.0,94.5,15.12,9.26,0.76,-0.62,2.43,1.0833186263196715,12.75,28.7,0.19460932768019384,0.21082390953150243
2020.0,6.0,22.0,5.0,9.89,81.32,15.31,9.52,0.99,-0.32,2.65,1.3833893599381002,39.25,16.1,0.16746698970321017,0.23167205169628433
2020.0,6.0,22.0,6.0,10.79,68.15,14.61,9.78,1.23,-0.01,2.87,1.800947670856745,75.72,13.75,0.14034524530587525,0.25275444264943453
2020.0,6.0,22.0,7.0,19.57,60.61,14.93,9.59,1.06,0.05,3.03,3.6727557817076013,102.9,11.53,0.12481768625075712,0.4584248788368336
2020.0,6.0,22.0,8.0,28.36,53.08,14.35,9.39,0.89,0.11,3.19,6.0774419846547065,102.2,9.12,0.10931072077528771,0.664329563812601
2020.0,6.0,22.0,9.0,37.14,45.54,13.92,9.2,0.71,0.16,3.35,9.27671859257537,108.4,8.35,0.0937831617201696,0.87
2020.0,6.0,22.0,10.0,31.48,49.76,13.22,9.27,1.31,-0.06,3.33,7.1961442673574005,115.6,11.15,0.10247365233192006,0.7374151857835218
2020.0,6.0,22.0,11.0,25.81,53.98,12.68,9.35,1.9,-0.28,3.31,5.438769253904457,120.58,12.57,0.11116414294367051,0.6045961227786752
2020.0,6.0,22.0,12.0,20.15,58.19,12.67,9.42,2.49,-0.5,3.29,3.9388750363221257,118.58,12.0,0.11983403997577227,0.4720113085621971
2020.0,6.0,22.0,13.0,24.14,65.6,11.15,9.46,2.4,-0.21,3.22,4.185804454470231,81.65,15.8,0.13509388249545728,0.5654765751211631
2020.0,6.0,22.0,14.0,28.12,73.0,10.95,9.51,2.3,0.09,3.15,4.38165284393351,46.82,28.05,0.15033313143549365,0.6587075928917608
2020.0,6.0,22.0,15.0,32.11,80.41,11.74,9.55,2.21,0.39,3.09,4.54229935899526,23.07,70.03,0.1655929739551787,0.752172859450727
2020.0,6.0,22.0,16.0,24.65,108.64,12.94,9.57,0.39,0.87,3.49,2.5809089051655834,28.17,75.77,0.22372864930345246,0.5774232633279482
2020.0,6.0,22.0,17.0,17.19,136.87,15.28,9.59,-1.42,1.36,3.89,1.4286081351469944,34.65,39.17,0.2818643246517263,0.40267366720516967
2020.0,6.0,22.0,18.0,9.72,165.1,14.7,9.62,-3.24,1.84,4.29,0.6696759479235959,24.42,26.78,0.34,0.22768982229402263
2020.0,6.0,22.0,19.0,12.82,136.52,13.29,9.6,-3.43,1.97,3.74,1.0681623226552224,25.05,22.12,0.28114354936402186,0.3003069466882068
2020.0,6.0,22.0,20.0,15.91,107.94,12.49,9.58,-3.61,2.11,3.19,1.6766147222515537,19.2,20.18,0.22228709872804364,0.3726898222940226
2020.0,6.0,22.0,21.0,19.0,79.36,12.23,9.56,-3.8,2.25,2.64,2.723312322968428,10.5,18.5,0.16343064809206542,0.4450726978998384
2020.0,6.0,22.0,22.0,22.12,74.72,11.4,9.65,-2.67,2.2,2.75,3.3673927214802855,10.03,12.45,0.15387522713506968,0.5181583198707593
2020.0,6.0,22.0,23.0,25.24,70.09,9.74,9.74,-1.54,2.15,2.85,4.096177804925657,11.07,9.77,0.14434039975772261,0.59124394184168
2021.0,1.0,31.0,0.0,88.18,39.84,29.64,7.39,2.3,-0.74,-0.41,0.6012192555410034,2.6,59.12,1.3339285714285716,0.8019835426591599
2021.0,1.0,31.0,1.0,91.2,35.21,31.98,6.89,2.02,-0.55,-0.08,0.7035758596967353,2.5,62.38,1.1789062499999998,0.8294499783456042
2021.0,1.0,31.0,2.0,94.21,30.59,29.97,6.38,1.75,-0.36,0.26,0.8365649091754185,2.65,66.33,1.02421875,0.8568254655695106
2021.0,1.0,31.0,3.0,97.22,25.96,32.31,5.87,1.48,-0.18,0.6,1.0172625240150255,2.9,107.05,0.8691964285714285,0.8842009527934171
2021.0,1.0,31.0,4.0,87.34,33.86,33.95,6.2,1.77,-0.49,0.25,0.700661654989324,7.38,111.27,1.133705357142857,0.7943438718059768
2021.0,1.0,31.0,5.0,77.46,41.76,33.67,6.52,2.07,-0.81,-0.11,0.5038475132290935,33.5,84.38,1.3982142857142856,0.704486790818536
2021.0,1.0,31.0,6.0,67.58,49.67,32.1,6.85,2.36,-1.13,-0.47,0.3695780283260598,57.62,76.48,1.6630580357142857,0.6146297098310957
2021.0,1.0,31.0,7.0,73.28,44.44,32.05,7.1,3.67,-1.39,0.01,0.4479128553825501,84.03,53.4,1.4879464285714283,0.6664703334776961
2021.0,1.0,31.0,8.0,78.98,39.22,31.86,7.34,4.98,-1.64,0.49,0.5470054543458861,99.8,46.17,1.3131696428571427,0.7183109571242963
2021.0,1.0,31.0,9.0,84.68,34.0,30.44,7.59,6.28,-1.9,0.97,0.6765253101673758,97.67,35.1,1.1383928571428572,0.7701515807708966
2021.0,1.0,31.0,10.0,102.63,44.1,31.44,7.93,4.2,-1.66,0.38,0.6321466724411723,97.45,33.0,1.4765625,0.9334040710264184
2021.0,1.0,31.0,11.0,120.58,54.21,28.97,8.27,2.12,-1.42,-0.22,0.604196199292024,107.97,32.75,1.8150669642857142,1.0966565612819403
2021.0,1.0,31.0,12.0,138.54,64.31,29.35,8.61,0.03,-1.19,-0.81,0.5851656041051159,79.53,46.4,2.153236607142857,1.26
2021.0,1.0,31.0,13.0,130.05,75.73,31.45,8.74,-0.66,-0.01,-1.01,0.4664708573236381,9.37,107.25,2.5356026785714283,1.1827847553053272
2021.0,1.0,31.0,14.0,121.57,87.14,31.92,8.88,-1.35,1.17,-1.21,0.3789579111504782,1.45,104.6,2.917633928571428,1.105660459073192
2021.0,1.0,31.0,15.0,113.09,98.56,30.8,9.01,-2.05,2.36,-1.41,0.31167762510335056,2.25,110.05,3.3,1.0285361628410568
2021.0,1.0,31.0,16.0,117.78,80.53,32.5,8.39,-1.35,2.11,-0.77,0.397279328046323,2.15,116.35,2.696316964285714,1.0711909917713298
2021.0,1.0,31.0,17.0,122.46,62.51,31.96,7.78,-0.66,1.87,-0.12,0.5321411856909304,1.55,104.4,2.09296875,1.1137548722390644
2021.0,1.0,31.0,18.0,127.15,44.48,30.67,7.16,0.04,1.63,0.53,0.7764861302815697,2.4,92.6,1.489285714285714,1.1564097011693375
2021.0,1.0,31.0,19.0,121.11,34.77,30.71,7.35,0.09,1.52,-0.79,0.9461444152023949,2.35,74.72,1.164174107142857,1.1014768297964488
2021.0,1.0,31.0,20.0,115.06,25.07,31.7,7.53,0.15,1.41,-2.1,1.2466718480588699,2.55,65.52,0.8393973214285714,1.0464530099610223
2021.0,1.0,31.0,21.0,109.02,15.37,32.66,7.71,0.2,1.3,-3.41,1.926701462101426,11.9,53.4,0.5146205357142857,0.9915201385881334
2021.0,1.0,31.0,22.0,90.96,19.26,32.57,7.62,0.41,0.09,-2.22,1.2828512025947498,30.77,65.5,0.6448660714285714,0.8272672152446947
2021.0,1.0,31.0,23.0,72.89,23.15,32.29,7.54,0.62,-1.11,-1.03,0.8552617936948761,31.03,57.65,0.7751116071428571,0.6629233434387181
2021.0,10.0,3.0,0.0,164.84,12.4,30.21,14.69,-4.69,2.32,-0.62,0.37192464874313225,9.72,10.68,0.8343593414459555,0.31031880499283815
2021.0,10.0,3.0,1.0,156.16,12.92,29.38,15.71,-4.65,2.13,-1.14,0.33815929351880264,9.52,10.8,0.8693486041517536,0.29397830980151424
2021.0,10.0,3.0,2.0,147.49,13.44,27.03,16.73,-4.61,1.94,-1.65,0.30702755047767494,11.85,10.18,0.9043378668575518,0.27765664006547985
2021.0,10.0,3.0,3.0,138.81,13.97,29.46,17.74,-4.57,1.75,-2.16,0.2779958988022936,16.23,11.07,0.94,0.26131614487415594
2021.0,10.0,3.0,4.0,173.99,13.53,32.54,17.6,-4.43,1.86,-2.25,0.35978291183196576,39.73,8.12,0.9103937007874014,0.32754409658277067
2021.0,10.0,3.0,5.0,209.17,13.1,32.61,17.46,-4.29,1.97,-2.33,0.4467269380080115,51.73,4.88,0.881460272011453,0.39377204829138535
2021.0,10.0,3.0,6.0,244.35,12.67,30.21,17.32,-4.15,2.08,-2.42,0.5395724529379168,63.95,2.12,0.8525268432355045,0.46
2021.0,10.0,3.0,7.0,236.1,11.97,31.73,16.99,-3.56,2.06,-2.55,0.5518434313997925,70.88,0.88,0.8054259126700072,0.44446899938612644
2021.0,10.0,3.0,8.0,227.85,11.27,31.25,16.65,-2.97,2.04,-2.69,0.5656387550122122,68.25,0.3,0.7583249821045096,0.4289379987722529
2021.0,10.0,3.0,9.0,219.6,10.57,29.6,16.32,-2.38,2.02,-2.82,0.5812612738050846,68.75,0.27,0.7112240515390121,0.4134069981583794
2021.0,10.0,3.0,10.0,210.12,11.2,31.44,16.37,-1.4,1.45,-3.05,0.5248840917190513,65.85,0.1,0.7536148890479598,0.395560466543892
2021.0,10.0,3.0,11.0,200.64,11.82,32.96,16.42,-0.42,0.88,-3.27,0.474913027951523,58.3,0.7,0.7953328561202576,0.3777139349294045
2021.0,10.0,3.0,12.0,191.16,12.45,33.18,16.48,0.56,0.31,-3.49,0.42957768301370525,44.27,4.53,0.8377236936292054,0.3598674033149171
2021.0,10.0,3.0,13.0,188.71,11.95,33.34,15.07,0.94,0.46,-3.07,0.4418156040027274,18.23,11.03,0.8040801717967071,0.35525516676897895
2021.0,10.0,3.0,14.0,186.25,11.46,32.29,13.66,1.32,0.61,-2.64,0.45470078567501065,9.33,15.43,0.7711095204008589,0.3506241047677512
2021.0,10.0,3.0,15.0,183.8,10.97,33.09,12.24,1.69,0.76,-2.21,0.46876256318574144,8.2,17.68,0.7381388690050107,0.34601186822181307
2021.0,10.0,3.0,16.0,184.52,11.12,33.5,11.93,1.55,0.53,-2.56,0.4642508414020323,9.45,17.35,0.74823192555476,0.34736730100266017
2021.0,10.0,3.0,17.0,185.24,11.28,33.03,11.62,1.4,0.3,-2.91,0.45945154207744815,9.2,17.7,0.7589978525411595,0.3487227337835073
2021.0,10.0,3.0,18.0,185.97,11.44,33.38,11.31,1.26,0.07,-3.27,0.45481094503370284,7.73,14.02,0.7697637795275589,0.35009699201964395
2021.0,10.0,3.0,19.0,197.41,11.53,33.56,11.29,1.98,0.22,-3.05,0.4790202598961286,8.38,10.75,0.7758196134574086,0.3716333128708819
2021.0,10.0,3.0,20.0,208.86,11.62,33.35,11.26,2.71,0.37,-2.84,0.5028786368612821,9.7,8.85,0.7818754473872582,0.3931884591774095
2021.0,10.0,3.0,21.0,220.3,11.71,33.69,11.24,3.44,0.53,-2.63,0.5263463830695901,6.15,8.6,0.787931281317108,0.4147247800286475
2021.0,10.0,3.0,22.0,207.76,11.25,34.63,12.99,3.47,0.43,-2.3,0.5166821463418411,9.2,10.93,0.7569792412312096,0.3911176590955597
2021.0,10.0,3.0,23.0,195.21,10.8,34.24,14.74,3.51,0.34,-1.97,0.5056992933923697,9.65,8.68,0.7267000715819614,0.36749171270718234
2024.0,3.0,18.0,0.0,0.0,138.36,27.58,12.51,-0.2,0.01,-0.77,0.0,0.2,78.72,1.27,0.0
2024.0,3.0,18.0,1.0,1.12,123.22,27.88,12.38,0.47,-0.41,-0.26,0.03632348038049237,3.3,75.2,1.1310306446949985,0.04108296943231442
2024.0,3.0,18.0,2.0,2.25,108.08,28.63,12.26,1.14,-0.82,0.25,0.08319319781386811,1.43,73.28,0.9920612893899969,0.08253275109170306
2024.0,3.0,18.0,3.0,3.37,92.94,27.6,12.13,1.82,-1.23,0.77,0.14490316410810342,12.03,91.15,0.8530919340849956,0.12361572052401747
2024.0,3.0,18.0,4.0,9.52,85.93,26.31,11.81,1.63,-1.39,1.1,0.4427338955675118,58.23,71.95,0.7887474703671582,0.3492052401746725
2024.0,3.0,18.0,5.0,15.67,78.93,25.92,11.49,1.45,-1.54,1.43,0.7933732068925052,120.65,41.47,0.7244947961838681,0.5747947598253275
2024.0,3.0,18.0,6.0,21.82,71.92,25.78,11.17,1.26,-1.69,1.76,1.2124272913505925,145.72,26.93,0.6601503324660306,0.8003842794759826
2024.0,3.0,18.0,7.0,33.63,61.55,26.98,12.13,-0.01,-1.23,1.02,2.1834811457155334,165.22,26.5,0.5649645851402139,1.2335895196506552
2024.0,3.0,18.0,8.0,45.44,51.18,25.45,13.09,-1.27,-0.76,0.29,3.5480413881134725,163.9,25.6,0.46977883781439717,1.6667947598253277
2024.0,3.0,18.0,9.0,57.25,40.81,25.48,14.05,-2.54,-0.3,-0.44,5.6060831161113445,165.25,24.32,0.37459309048858047,2.1
2024.0,3.0,18.0,10.0,53.84,44.1,26.73,14.01,-2.45,-0.08,-0.6,4.878845864790921,152.17,20.43,0.40479184735472673,1.974917030567686
2024.0,3.0,18.0,11.0,50.42,47.39,25.76,13.97,-2.37,0.14,-0.76,4.251740683504975,142.07,21.57,0.4349906042208731,1.849467248908297
2024.0,3.0,18.0,12.0,47.01,50.68,26.79,13.93,-2.28,0.36,-0.92,3.7068437580914826,122.88,23.7,0.46518936108701936,1.7243842794759825
2024.0,3.0,18.0,13.0,35.61,68.53,26.67,13.89,-1.36,0.96,-0.44,2.076547538890226,80.17,45.7,0.6290336802544088,1.306218340611354
2024.0,3.0,18.0,14.0,24.2,86.39,27.13,13.84,-0.45,1.56,0.04,1.1194443998780377,8.58,111.78,0.7929697889563457,0.8876855895196506
2024.0,3.0,18.0,15.0,12.8,104.25,25.8,13.8,0.47,2.16,0.52,0.4906643921873814,0.37,116.2,0.9569058976582827,0.4695196506550219
2024.0,3.0,18.0,16.0,11.11,93.7,25.28,12.21,0.86,1.32,1.04,0.4738327821990798,0.85,111.43,0.8600679387106099,0.40752838427947596
2024.0,3.0,18.0,17.0,9.42,83.16,26.02,10.63,1.26,0.48,1.55,0.45267557117091217,3.02,110.75,0.7633217692974847,0.34553711790393016
2024.0,3.0,18.0,18.0,7.73,72.61,26.9,9.05,1.65,-0.37,2.06,0.42543546763658346,0.5,106.48,0.6664838103498121,0.2835458515283843
2024.0,3.0,18.0,19.0,13.32,72.24,27.13,9.37,1.77,-0.93,1.87,0.736846667397001,0.37,95.02,0.6630875975715523,0.4885938864628821
2024.0,3.0,18.0,20.0,18.92,71.87,25.73,9.68,1.88,-1.5,1.68,1.0520203077108767,0.1,88.8,0.6596913847932928,0.6940087336244543
2024.0,3.0,18.0,21.0,24.52,71.5,26.65,9.99,2.0,-2.07,1.49,1.3704558850014268,1.25,91.3,0.6562951720150333,0.8994235807860261
2024.0,3.0,18.0,22.0,19.69,77.39,26.57,9.06,1.8,-2.08,1.55,1.016743736287164,0.7,91.45,0.7103592078635443,0.7222532751091704
2024.0,3.0,18.0,23.0,14.85,83.29,27.01,8.12,1.59,-2.09,1.62,0.7124989483752059,0.67,94.8,0.7645150332466031,0.5447161572052402
2022.0,3.0,21.0,0.0,47.04,111.84,26.73,11.23,-1.73,0.4,-0.82,0.492935017248534,19.42,98.47,0.61,0.30069036052160575
2022.0,3.0,21.0,1.0,48.15,107.97,26.28,10.47,-1.5,0.12,-0.4,0.5226521078002053,19.55,89.45,0.5888921673819743,0.30778573254922015
2022.0,3.0,21.0,2.0,49.26,104.11,26.22,9.7,-1.27,-0.17,0.01,0.5545254426020585,20.5,95.15,0.5678388769670958,0.3148811045768346
2022.0,3.0,21.0,3.0,50.37,100.25,26.31,8.94,-1.03,-0.45,0.43,0.5888532626375304,24.75,136.77,0.5467855865522174,0.32197647660444895
2022.0,3.0,21.0,4.0,53.82,97.33,25.71,8.86,-0.29,-0.79,-0.2,0.6480618946690568,53.42,130.0,0.5308592632331902,0.34402965993352086
2022.0,3.0,21.0,5.0,57.28,94.42,26.68,8.78,0.46,-1.13,-0.83,0.7109818747976989,115.6,67.22,0.5149874821173104,0.36614676553311176
2022.0,3.0,21.0,6.0,60.73,91.51,24.15,8.7,1.21,-1.48,-1.46,0.7777754698625897,162.38,59.3,0.49911570100143066,0.38819994886218356
2022.0,3.0,21.0,7.0,65.87,79.12,24.93,9.47,1.7,-1.53,-0.46,0.97571032551633,183.43,42.83,0.4315379113018598,0.42105599590897475
2022.0,3.0,21.0,8.0,71.01,66.73,23.78,10.24,2.19,-1.58,0.54,1.24714773958607,191.67,36.18,0.36396012160228897,0.4539120429557658
