year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,ratio_satellite,O3_target,NO2_target,NO2_satellite_filled,HCHO_satellite_filled
2020.0,6.0,1.0,9.0,63.02,19.37,30.12,19.0,1.28,0.09,-0.8,8.067379026233816,193.0,27.85,0.16663799036476257,1.3443318284424381
2020.0,6.0,1.0,10.0,63.67,22.66,30.15,19.27,1.49,0.1,-0.86,6.967205620827265,199.0,25.02,0.19494150034411564,1.3581975169300227
2020.0,6.0,1.0,11.0,64.31,25.96,31.26,19.54,1.69,0.12,-0.93,6.142674533141801,188.65,28.35,0.22333103922918102,1.3718498871331828
2020.0,6.0,1.0,12.0,64.96,29.25,31.16,19.81,1.9,0.14,-0.99,5.506857384962666,187.55,34.77,0.25163454920853406,1.3857155756207673
2020.0,6.0,1.0,13.0,67.19,31.41,29.95,19.71,1.88,-0.25,-0.79,5.30420607087648,155.95,32.2,0.2702167928423951,1.4332855530474042
2020.0,6.0,1.0,14.0,69.42,33.56,29.97,19.62,1.86,-0.64,-0.59,5.129161110318906,113.95,36.12,0.28871300757054374,1.4808555304740407
2020.0,6.0,1.0,15.0,71.65,35.72,30.84,19.52,1.84,-1.03,-0.4,4.973801260872753,62.65,45.65,0.3072952512044047,1.5284255079006774
2020.0,6.0,1.0,16.0,68.08,35.21,30.93,19.67,1.94,-0.75,-0.48,4.794432466151174,35.95,52.2,0.3029077770130764,1.452270880361174
2020.0,6.0,1.0,17.0,64.51,34.7,30.82,19.81,2.04,-0.46,-0.56,4.609791159308098,18.2,58.92,0.29852030282174813,1.3761162528216706
2020.0,6.0,1.0,18.0,60.94,34.2,31.05,19.96,2.14,-0.18,-0.65,4.418349103005821,44.23,40.9,0.2942188575361322,1.299961625282167
2020.0,6.0,1.0,19.0,59.91,30.07,31.05,19.68,2.09,0.07,-0.1,4.940257373877806,41.95,39.6,0.2586889194769443,1.277989841986456
2020.0,6.0,1.0,20.0,58.88,25.95,30.67,19.39,2.03,0.32,0.45,5.626186479468678,23.7,42.55,0.2232450103234687,1.256018058690745
2020.0,6.0,1.0,21.0,57.85,21.83,31.15,19.1,1.97,0.58,1.0,6.571027899767237,31.28,43.0,0.1878011011699931,1.234046275395034
2020.0,6.0,1.0,22.0,60.66,21.91,32.34,19.1,2.01,0.11,0.83,6.8650501157515915,23.93,35.3,0.18848933241569168,1.2939887133182844
2020.0,6.0,1.0,23.0,63.46,21.98,33.02,19.09,2.05,-0.35,0.67,7.159061005593018,15.25,27.35,0.18909153475567791,1.3537178329571107
2023.0,9.0,27.0,0.0,38.25,44.41,22.9,10.12,0.15,-1.79,0.93,2.285406674700581,12.73,11.22,0.21967023907666938,0.5020358306188926
2023.0,9.0,27.0,1.0,35.2,44.7,23.32,10.31,0.33,-0.72,0.12,2.089526895004043,5.62,20.15,0.22110469909315747,0.4620042153669286
2023.0,9.0,27.0,2.0,32.15,44.98,25.82,10.5,0.51,0.34,-0.68,1.896593908179384,8.65,19.52,0.2224896949711459,0.4219726001149646
2023.0,9.0,27.0,3.0,29.09,45.27,21.97,10.69,0.7,1.41,-1.48,1.705085070820244,21.9,12.32,0.22392415498763396,0.3818097336654532
2023.0,9.0,27.0,4.0,27.46,48.19,19.88,13.13,0.87,0.54,-0.73,1.512016156216075,35.02,10.95,0.23836768342951356,0.36041578846522326
2023.0,9.0,27.0,5.0,25.82,51.11,18.84,15.57,1.05,-0.33,0.01,1.3404887764227873,42.35,10.87,0.2528112118713932,0.33889059206744593
2023.0,9.0,27.0,6.0,24.18,54.02,18.5,18.01,1.23,-1.2,0.75,1.187721291334407,45.93,8.65,0.2672052761747733,0.3173653956696686
2023.0,9.0,27.0,7.0,28.2,57.29,21.03,17.06,1.12,-1.53,0.78,1.3061200948465923,41.08,10.35,0.2833800494641385,0.3701283770837326
2023.0,9.0,27.0,8.0,32.21,60.56,24.77,16.11,1.02,-1.86,0.81,1.4112946118317986,43.7,8.3,0.29955482275350365,0.42276010730024915
2023.0,9.0,27.0,9.0,36.23,63.82,24.68,15.16,0.91,-2.19,0.84,1.5063446845567268,45.75,7.97,0.31568013190436933,0.4755230887143131
2023.0,9.0,27.0,10.0,38.58,70.24,22.99,14.36,1.2,-1.76,0.08,1.45743953285721,47.27,8.05,0.3474361088211046,0.5063671201379575
2023.0,9.0,27.0,11.0,40.93,76.65,20.03,13.56,1.49,-1.33,-0.68,1.4169104736773714,40.12,11.65,0.3791426215993405,0.5372111515616019
2023.0,9.0,27.0,12.0,43.28,83.06,22.23,12.76,1.78,-0.91,-1.44,1.382636923029745,36.62,9.12,0.41084913437757625,0.5680551829852463
2023.0,9.0,27.0,13.0,41.96,87.72,21.3,13.3,1.69,-1.22,-0.96,1.2692573343490665,33.9,9.18,0.4338994229183841,0.5507300249089865
2023.0,9.0,27.0,14.0,40.64,92.38,23.05,13.85,1.61,-1.52,-0.49,1.1673163445697075,30.1,12.85,0.456949711459192,0.5334048668327266
2023.0,9.0,27.0,15.0,39.32,97.04,24.56,14.39,1.53,-1.83,-0.02,1.0751660599093058,26.97,12.75,0.48,0.5160797087564668
2023.0,9.0,27.0,16.0,44.15,75.83,23.7,14.28,0.91,-1.85,0.62,1.5449074840421138,24.48,14.6,0.37508656224237424,0.5794740371718721
2023.0,9.0,27.0,17.0,48.98,54.62,24.5,14.17,0.29,-1.86,1.26,2.379468227320174,16.73,20.12,0.2701731244847485,0.6428683655872772
2023.0,9.0,27.0,18.0,53.82,33.42,24.71,14.06,-0.33,-1.88,1.89,4.273169038140231,17.15,15.97,0.16530915086562242,0.70639394520023
2023.0,9.0,27.0,19.0,70.67,41.85,24.6,14.57,-0.15,-1.98,0.32,4.480767958785521,22.02,11.15,0.20700741962077493,0.9275522130676376
2023.0,9.0,27.0,20.0,87.52,50.28,21.53,15.09,0.03,-2.08,-1.25,4.618754353534241,26.3,7.6,0.24870568837592744,1.148710480935045
2023.0,9.0,27.0,21.0,104.38,58.71,23.54,15.6,0.21,-2.17,-2.82,4.717566570147051,25.68,8.5,0.29040395713107997,1.37
2023.0,9.0,27.0,22.0,86.86,53.63,23.93,14.68,0.68,-1.63,-1.98,4.29758874075753,10.18,18.25,0.26527617477328935,1.1400479018969152
2023.0,9.0,27.0,23.0,69.35,48.55,22.69,13.76,1.16,-1.09,-1.15,3.7902691991230393,2.58,17.38,0.2401483924154987,0.9102270549913777
2023.0,8.0,10.0,0.0,113.16,59.66,11.64,11.58,-2.7,1.75,-0.35,8.28435719074757,2.67,11.1,0.14847259379082933,1.23
2023.0,8.0,10.0,1.0,97.63,63.37,11.78,11.65,-2.46,1.42,-0.58,6.728971799507378,2.0,12.5,0.15770546879860636,1.061195652173913
2023.0,8.0,10.0,2.0,82.1,67.09,12.03,11.73,-2.21,1.1,-0.8,5.34483732105478,1.55,14.1,0.16696323026192997,0.8923913043478261
2023.0,8.0,10.0,3.0,66.57,70.81,14.12,11.8,-1.97,0.77,-1.03,4.1061337212872155,3.0,12.68,0.17622099172525355,0.723586956521739
2023.0,8.0,10.0,4.0,47.78,78.3,12.19,11.16,-1.62,0.05,-1.01,2.6652227358542953,6.57,10.42,0.19486094692963357,0.5193478260869566
2023.0,8.0,10.0,5.0,28.98,85.79,14.69,10.52,-1.28,-0.68,-0.99,1.4754036018183934,11.3,7.3,0.21350090213401363,0.315
2023.0,8.0,10.0,6.0,10.19,93.28,13.24,9.88,-0.94,-1.41,-0.96,0.47712785605749863,13.72,7.05,0.2321408573383936,0.11076086956521738
2023.0,8.0,10.0,7.0,6.87,99.85,11.75,9.57,0.34,-1.09,-0.96,0.30050921490932053,15.55,6.45,0.24849125863248928,0.07467391304347827
2023.0,8.0,10.0,8.0,3.56,106.43,16.55,9.27,1.62,-0.77,-0.96,0.14609490214021054,18.15,7.55,0.26486654638213153,0.03869565217391304
2023.0,8.0,10.0,9.0,0.24,113.01,15.29,8.97,2.9,-0.45,-0.95,0.009275631629367157,18.27,10.07,0.28124183413177384,0.002608695652173913
2023.0,8.0,10.0,10.0,0.24,121.09,13.91,8.93,2.39,-0.13,-0.75,0.008656694445741037,18.52,14.38,0.3013500902134014,0.002608695652173913
2023.0,8.0,10.0,11.0,0.24,129.16,12.63,8.89,1.88,0.19,-0.54,0.008115818600455113,16.15,11.8,0.3214334598394824,0.002608695652173913
2023.0,8.0,10.0,12.0,0.23,137.24,14.94,8.86,1.37,0.51,-0.34,0.0073197500728650515,14.45,14.48,0.34154171592111005,0.0025
2023.0,8.0,10.0,13.0,6.49,145.07,15.72,9.16,-0.23,0.56,-0.48,0.1953962442419102,14.05,14.4,0.3610278106140733,0.07054347826086957
2023.0,8.0,10.0,14.0,12.75,152.9,17.15,9.46,-1.82,0.62,-0.61,0.3642099660192794,8.93,20.7,0.3805139053070367,0.13858695652173914
2023.0,8.0,10.0,15.0,19.01,160.73,14.44,9.76,-3.42,0.68,-0.75,0.5165760869565217,5.03,23.6,0.4,0.2066304347826087
2023.0,8.0,10.0,16.0,41.88,126.2,17.34,11.02,-2.74,-0.15,-0.55,1.449427323778681,18.7,11.9,0.3140670689976981,0.4552173913043479
2023.0,8.0,10.0,17.0,64.74,91.68,16.2,12.29,-2.07,-0.97,-0.35,3.084233261723196,13.55,16.52,0.2281590244509426,0.703695652173913
2023.0,8.0,10.0,18.0,87.6,57.16,16.91,13.55,-1.39,-1.79,-0.15,6.69361935984422,4.05,22.07,0.14225097990418714,0.9521739130434782
2023.0,8.0,10.0,19.0,88.21,60.5,19.32,13.93,-1.62,-1.34,-0.44,6.368124910168881,3.05,19.75,0.15056305605674114,0.9588043478260868
2023.0,8.0,10.0,20.0,88.82,63.85,19.77,14.3,-1.86,-0.9,-0.72,6.075737377004527,4.6,16.15,0.15890001866484169,0.9654347826086956
2023.0,8.0,10.0,21.0,89.43,67.2,17.46,14.67,-2.1,-0.45,-1.01,5.8125015770574535,3.45,13.3,0.16723698127294223,0.9720652173913045
2023.0,8.0,10.0,22.0,88.72,60.82,16.13,15.31,-0.25,0.26,-0.85,6.371244084468781,2.02,14.35,0.15135942263423133,0.9643478260869565
2023.0,8.0,10.0,23.0,88.01,54.44,16.26,15.95,1.6,0.97,-0.68,7.060948281714212,2.5,12.6,0.13548186399552045,0.9566304347826087
2020.0,1.0,3.0,0.0,59.64,12.79,26.23,14.19,0.39,-1.3,2.9,3.69424513525848,5.88,28.47,0.20904569420035146,0.7722660388463802
2020.0,1.0,3.0,1.0,73.74,15.14,26.71,14.38,0.77,-0.25,0.73,3.8586543567259484,6.05,19.25,0.24745518453427062,0.9548440258975869
2020.0,1.0,3.0,2.0,87.84,17.49,27.05,14.57,1.15,0.79,-1.45,3.9788827125046176,6.43,25.9,0.2858646748681898,1.1374220129487935
2020.0,1.0,3.0,3.0,101.94,19.85,27.02,14.77,1.53,1.84,-3.62,4.068578857560738,6.9,43.38,0.3244376098418278,1.32
2020.0,1.0,3.0,4.0,84.82,32.2,25.16,15.06,1.85,1.23,-1.43,2.0868970071182082,8.15,126.82,0.5262917398945518,1.0983166568569747
2020.0,1.0,3.0,5.0,67.69,44.55,25.31,15.36,2.17,0.62,0.77,1.2037475758028224,6.65,121.95,0.7281458699472758,0.8765038257798705
2020.0,1.0,3.0,6.0,50.57,56.9,25.79,15.66,2.48,0.0,2.96,0.7041080458460702,14.2,64.9,0.9299999999999999,0.6548204826368452
2020.0,1.0,3.0,7.0,42.17,47.69,25.83,16.32,2.41,0.09,2.29,0.7005431621516838,33.17,45.15,0.7794674868189806,0.5460506180105945
2020.0,1.0,3.0,8.0,33.77,38.47,25.33,16.99,2.34,0.17,1.61,0.6954525343744787,46.83,33.02,0.6287715289982425,0.4372807533843438
2020.0,1.0,3.0,9.0,25.37,29.26,25.99,17.66,2.27,0.26,0.93,0.686917791926131,54.83,31.27,0.4782390158172232,0.32851088875809303
2020.0,1.0,3.0,10.0,37.83,31.73,26.94,16.86,2.74,0.14,0.59,0.944549862173743,54.1,33.85,0.5186098418277679,0.4898528546203649
2020.0,1.0,3.0,11.0,50.28,34.21,26.54,16.07,3.21,0.02,0.24,1.1643962942990622,43.37,49.85,0.5591441124780316,0.651065332548558
2020.0,1.0,3.0,12.0,62.74,36.69,26.49,15.28,3.68,-0.09,-0.1,1.3547383418638648,11.43,80.92,0.5996783831282951,0.8124072984108299
2020.0,1.0,3.0,13.0,66.43,27.28,26.42,15.22,3.59,-0.14,0.68,1.929205566025352,4.33,88.58,0.44587697715289987,0.8601883460859331
2020.0,1.0,3.0,14.0,70.11,17.87,26.28,15.17,3.49,-0.18,1.46,3.1082363450219246,4.85,91.22,0.2920755711775044,0.9078399058269572
2020.0,1.0,3.0,15.0,73.8,8.46,26.91,15.11,3.4,-0.22,2.24,6.911059286492693,6.12,96.7,0.13827416520210897,0.9556209535020601
2020.0,1.0,3.0,16.0,66.28,16.51,26.95,14.76,3.29,-0.46,1.41,3.180490086852105,6.2,85.78,0.2698471001757469,0.85824602707475
2020.0,1.0,3.0,17.0,58.77,24.57,26.59,14.42,3.18,-0.7,0.58,1.8949997369940792,6.25,76.97,0.4015834797891037,0.7610005885815186
2020.0,1.0,3.0,18.0,51.26,32.62,26.66,14.07,3.07,-0.93,-0.25,1.2449538854065236,5.78,59.25,0.5331564147627417,0.6637551500882872
2020.0,1.0,3.0,19.0,52.91,26.03,24.52,13.92,2.22,-1.03,0.81,1.6103571771662564,5.72,47.88,0.4254463971880492,0.6851206592113008
2020.0,1.0,3.0,20.0,54.56,19.44,24.42,13.76,1.36,-1.13,1.88,2.223497885870088,4.9,44.38,0.31773637961335677,0.7064861683343144
2020.0,1.0,3.0,21.0,56.21,12.85,24.38,13.6,0.51,-1.23,2.95,3.4655253292600277,5.3,38.72,0.21002636203866432,0.7278516774573279
2020.0,1.0,3.0,22.0,39.39,32.06,24.26,13.8,0.42,-0.52,2.63,0.9733770056800906,5.0,29.8,0.5240035149384886,0.5100529723366687
2020.0,1.0,3.0,23.0,22.57,51.27,24.02,14.01,0.33,0.19,2.31,0.34876015453902987,5.22,30.4,0.8379806678383128,0.29225426721600944
2021.0,5.0,22.0,0.0,83.36,1.53,26.86,16.16,-2.28,4.28,0.05,5.417532146520124,32.73,7.25,0.1548888888888889,0.8391155346943392
2021.0,5.0,22.0,1.0,84.16,1.49,26.62,15.67,-0.49,2.14,0.09,5.616356671960821,30.08,11.12,0.1508395061728395,0.8471684668891025
2021.0,5.0,22.0,2.0,84.97,1.45,27.03,15.19,1.3,0.0,0.14,5.826836578607262,23.4,16.32,0.1467901234567901,0.8553220607363003
2021.0,5.0,22.0,3.0,85.77,1.41,28.41,14.7,3.09,-2.13,0.19,6.048553401437136,21.12,17.15,0.14274074074074072,0.8633749929310637
2021.0,5.0,22.0,4.0,85.13,1.6,26.73,14.86,2.91,-1.87,-0.25,5.290514056493558,30.0,15.38,0.16197530864197532,0.856932647175253
2021.0,5.0,22.0,5.0,84.5,1.79,26.66,15.03,2.73,-1.61,-0.68,4.6939547628302245,42.12,10.4,0.18120987654320986,0.8505909630718769
2021.0,5.0,22.0,6.0,83.86,1.98,26.84,15.2,2.55,-1.34,-1.11,4.21138445445931,48.35,10.72,0.20044444444444445,0.8441486173160662
2021.0,5.0,22.0,7.0,83.35,1.83,25.61,15.6,2.72,-1.91,-0.73,4.5288687669195165,57.75,10.7,0.18525925925925926,0.8390148730419046
2021.0,5.0,22.0,8.0,82.84,1.68,23.05,16.0,2.88,-2.47,-0.35,4.903046706604761,59.65,11.18,0.17007407407407407,0.833881128767743
2021.0,5.0,22.0,9.0,82.33,1.54,21.08,16.4,3.04,-3.04,0.03,5.315848760213818,54.55,8.7,0.15590123456790123,0.8287473844935813
2021.0,5.0,22.0,10.0,91.7,1.95,22.27,16.8,3.07,-2.91,-0.43,4.675950943014665,57.08,9.22,0.19740740740740742,0.9230673528247468
2021.0,5.0,22.0,11.0,101.07,2.35,22.47,17.2,3.09,-2.78,-0.9,4.2765113136289,62.9,8.73,0.23790123456790124,1.0173873211559123
2021.0,5.0,22.0,12.0,110.45,2.76,22.13,17.6,3.11,-2.65,-1.36,3.979164194163155,54.98,11.15,0.2794074074074074,1.1118079511395125
2021.0,5.0,22.0,13.0,101.22,2.69,22.19,17.57,2.95,-2.7,-1.84,3.741530370901119,36.92,22.02,0.27232098765432095,1.0188972459424306
2021.0,5.0,22.0,14.0,92.0,2.62,22.95,17.53,2.78,-2.75,-2.31,3.4915780764392306,21.27,28.35,0.26523456790123456,0.9260872023977831
2021.0,5.0,22.0,15.0,82.77,2.55,23.03,17.5,2.62,-2.81,-2.79,3.227512973374309,7.68,35.07,0.2581481481481481,0.8331764972007012
2021.0,5.0,22.0,16.0,87.73,2.45,22.1,17.91,2.21,-2.31,-2.29,3.5605514595055725,2.78,35.8,0.24802469135802468,0.8831046768082339
2021.0,5.0,22.0,17.0,92.69,2.36,21.8,18.31,1.79,-1.81,-1.79,3.9053152836749216,3.25,32.73,0.23891358024691356,0.9330328564157664
2021.0,5.0,22.0,18.0,97.64,2.26,22.5,18.71,1.38,-1.32,-1.29,4.295903859488455,5.07,26.83,0.22879012345679012,0.9828603743708646
2021.0,5.0,22.0,19.0,124.04,2.86,22.37,19.1,0.21,-0.81,-1.79,4.312518253481257,6.53,24.02,0.2895308641975308,1.2486071367980547
2021.0,5.0,22.0,20.0,150.43,3.45,22.07,19.48,-0.96,-0.3,-2.29,4.335613723697334,7.9,20.65,0.34925925925925927,1.51425323757281
2021.0,5.0,22.0,21.0,176.83,4.05,21.5,19.86,-2.13,0.22,-2.79,4.341463414634147,4.05,26.6,0.41,1.78
2021.0,5.0,22.0,22.0,161.27,3.9,21.27,20.01,-1.95,0.25,-2.82,4.111726328135088,11.43,12.75,0.39481481481481484,1.6233704688118533
2021.0,5.0,22.0,23.0,145.72,3.75,19.09,20.16,-1.77,0.28,-2.85,3.8638754322395905,12.97,9.55,0.3796296296296296,1.4668415992761408
2019.0,10.0,4.0,0.0,67.55,10.93,25.64,15.44,0.29,-0.64,1.32,35.3442887245357,4.6,30.85,0.04983282674772036,1.761305816531194
2019.0,10.0,4.0,1.0,76.61,9.73,25.07,15.39,-0.29,-0.82,1.25,45.028416747231375,2.88,28.3,0.04436170212765957,1.997537211020796
2019.0,10.0,4.0,2.0,85.67,8.53,23.83,15.35,-0.86,-1.0,1.19,57.43727012215093,3.67,28.6,0.03889057750759878,2.2337686055103982
2019.0,10.0,4.0,3.0,94.73,7.33,23.84,15.3,-1.44,-1.18,1.12,73.90904956798545,11.78,24.88,0.033419452887538,2.47
2019.0,10.0,4.0,4.0,86.37,8.54,23.59,15.44,-1.39,-0.75,1.31,57.83877733610453,29.63,19.3,0.03893617021276595,2.2520204792568355
2019.0,10.0,4.0,5.0,78.0,9.74,23.6,15.57,-1.34,-0.32,1.5,45.79833617689181,55.9,16.5,0.04440729483282675,2.03378021746015
2019.0,10.0,4.0,6.0,69.64,10.94,22.64,15.7,-1.29,0.12,1.7,36.40453560145571,79.9,12.32,0.04987841945288753,1.8158006967169853
2019.0,10.0,4.0,7.0,53.86,26.39,23.08,16.21,-0.89,0.02,1.32,11.671885370520695,89.45,12.95,0.1203191489361702,1.4043513142615855
2019.0,10.0,4.0,8.0,38.09,41.83,20.67,16.73,-0.49,-0.07,0.95,5.207594539339286,82.2,13.85,0.1907142857142857,0.9931626728597066
2019.0,10.0,4.0,9.0,22.31,57.28,20.85,17.25,-0.1,-0.17,0.57,2.2274636003609984,83.7,8.0,0.2611550151975684,0.581713290404307
2019.0,10.0,4.0,10.0,29.73,56.49,20.6,17.05,-0.34,-0.7,0.98,3.009798277528084,73.78,9.32,0.25755319148936173,0.7751831521165418
2019.0,10.0,4.0,11.0,37.14,55.71,21.3,16.85,-0.58,-1.24,1.39,3.8126136270335578,72.97,8.67,0.2539969604863222,0.9683922727752561
2019.0,10.0,4.0,12.0,44.56,54.93,21.31,16.64,-0.82,-1.78,1.79,4.639269885871528,67.88,8.47,0.25044072948328266,1.1618621344874909
2019.0,10.0,4.0,13.0,44.25,57.93,20.59,16.07,-1.26,-1.67,2.18,4.36841411176165,65.05,11.8,0.26411854103343463,1.1537791618283544
2019.0,10.0,4.0,14.0,43.94,60.94,21.97,15.49,-1.7,-1.57,2.58,4.123553727564518,56.2,21.1,0.2778419452887538,1.1456961891692177
2019.0,10.0,4.0,15.0,43.63,63.95,21.26,14.92,-2.14,-1.46,2.97,3.9017435312151862,25.05,45.88,0.291565349544073,1.1376132165100814
2019.0,10.0,4.0,16.0,30.25,76.63,20.29,15.16,-1.86,-1.29,2.63,2.2575667927267093,2.97,62.92,0.34937689969604857,0.7887416868996096
2019.0,10.0,4.0,17.0,16.86,89.32,21.84,15.41,-1.58,-1.13,2.29,1.0795006563779521,1.95,51.4,0.40723404255319146,0.43960941623561706
2019.0,10.0,4.0,18.0,3.48,102.01,23.13,15.65,-1.3,-0.96,1.95,0.19509698199309058,18.07,29.22,0.46509118541033434,0.09073788662514515
2019.0,10.0,4.0,19.0,6.59,103.1,22.54,15.47,-1.15,-0.49,1.34,0.365544963173877,24.23,19.97,0.4700607902735562,0.17182835427003063
2019.0,10.0,4.0,20.0,9.69,104.19,21.98,15.29,-1.0,-0.01,0.73,0.5318777144537168,24.2,20.8,0.4750303951367781,0.2526580808613955
2019.0,10.0,4.0,21.0,12.8,105.28,22.22,15.11,-0.85,0.46,0.12,0.6953094760547522,11.32,28.2,0.48,0.33374854850628105
2019.0,10.0,4.0,22.0,15.09,94.65,19.8,15.56,-0.31,0.46,0.45,0.9117644949593721,16.95,17.57,0.43153495440729484,0.39345824976248284
2019.0,10.0,4.0,23.0,17.37,84.02,20.57,16.01,0.23,0.47,0.78,1.1823095459695234,27.1,14.9,0.38306990881458963,0.4529072099651642
2023.0,1.0,8.0,0.0,18.44,59.04,8.33,19.83,2.19,2.21,3.49,0.6916807907917474,1.4,13.82,0.6658396300890944,0.46054848188050934
2023.0,1.0,8.0,1.0,13.42,61.84,12.69,19.6,1.85,2.04,3.61,0.48058939343641227,1.15,14.85,0.6974173903236721,0.33517140058765915
2023.0,1.0,8.0,2.0,8.39,64.65,9.9,19.37,1.51,1.86,3.73,0.2873985538039909,1.07,11.85,0.7291079282733732,0.20954456415279138
2023.0,1.0,8.0,3.0,3.36,67.45,7.23,19.14,1.16,1.69,3.85,0.11031853101183521,1.23,12.22,0.7606856885079508,0.0839177277179236
2023.0,1.0,8.0,4.0,11.24,60.24,8.57,19.2,1.04,1.06,3.62,0.41321159046478134,1.18,11.02,0.6793729559039134,0.28072477962781583
2023.0,1.0,8.0,5.0,19.13,53.03,9.21,19.25,0.92,0.43,3.4,0.7988854099734355,1.35,11.38,0.598060223299876,0.47778158667972576
2023.0,1.0,8.0,6.0,27.01,45.83,12.45,19.31,0.8,-0.2,3.17,1.3051663666537516,1.45,15.85,0.516860268410962,0.6745886385896182
2023.0,1.0,8.0,7.0,18.05,60.11,9.41,19.02,0.42,-0.28,2.13,0.664999969041413,1.48,44.62,0.677906845607308,0.45080803134182174
2023.0,1.0,8.0,8.0,9.08,74.39,10.65,18.73,0.03,-0.35,1.09,0.27031020172031905,1.65,49.6,0.838953422803654,0.22677766895200785
2023.0,1.0,8.0,9.0,0.12,88.67,9.39,18.44,-0.35,-0.43,0.05,0.002997061704211557,3.35,29.27,1.0,0.002997061704211557
2023.0,1.0,8.0,10.0,6.84,87.72,8.57,19.2,-0.7,-0.26,1.35,0.1726826184998747,7.15,25.6,0.9892861170632683,0.17083251714005876
2023.0,1.0,8.0,11.0,13.55,86.78,10.29,19.97,-1.04,-0.09,2.65,0.34578869946834384,8.78,23.73,0.9786850118416601,0.33841821743388834
2023.0,1.0,8.0,12.0,20.27,85.83,9.78,20.74,-1.38,0.09,3.94,0.5230049303665322,4.28,26.9,0.9679711289049283,0.5062536728697355
2023.0,1.0,8.0,13.0,27.07,84.55,9.6,20.61,-1.69,0.17,2.36,0.7090319256581626,1.27,24.07,0.9535355813691214,0.6760871694417238
2023.0,1.0,8.0,14.0,33.86,83.27,11.31,20.49,-2.0,0.26,0.78,0.9005120651734495,2.33,24.25,0.9391000338333145,0.8456709108716943
2023.0,1.0,8.0,15.0,40.65,81.99,11.67,20.36,-2.31,0.35,-0.8,1.0979708503425862,2.48,19.6,0.9246644862975075,1.015254652301665
2023.0,1.0,8.0,16.0,44.12,66.52,14.63,19.62,-2.16,0.41,0.32,1.46883972653648,2.92,17.02,0.7501973610014661,1.1019196865817824
2023.0,1.0,8.0,17.0,47.59,51.04,16.01,18.88,-2.02,0.48,1.44,2.0648865046791673,2.7,12.88,0.5756174579903011,1.1885847208619003
2023.0,1.0,8.0,18.0,51.05,35.57,14.27,18.13,-1.88,0.54,2.56,3.1783595726736014,2.27,8.62,0.4011503326942596,1.275
2023.0,1.0,8.0,19.0,39.63,46.8,15.06,17.92,-2.13,0.28,2.57,1.8752940085135241,1.8,10.55,0.5277997067779406,0.9897796278158669
2023.0,1.0,8.0,20.0,28.21,58.03,13.91,17.71,-2.38,0.02,2.58,1.076568485212232,2.0,12.92,0.6544490808616218,0.7045592556317336
2023.0,1.0,8.0,21.0,16.79,69.25,12.3,17.5,-2.63,-0.25,2.59,0.5369354338671296,1.32,9.8,0.7809856772301793,0.4193388834476004
2023.0,1.0,8.0,22.0,15.53,72.44,15.81,17.8,-2.37,0.1,1.93,0.474770975310852,1.7,9.93,0.8169617683545731,0.387869735553379
2023.0,1.0,8.0,23.0,14.27,75.63,15.56,18.11,-2.11,0.45,1.27,0.41785058981538425,1.65,7.85,0.8529378594789669,0.35640058765915766
2024.0,3.0,28.0,0.0,2.34,108.43,16.87,7.29,0.74,1.41,1.82,0.07369346110423816,18.17,15.57,1.7290980425244684,0.12742321934219125
2024.0,3.0,28.0,1.0,1.6,111.79,17.63,7.47,0.63,1.73,1.69,0.04887419092442128,2.75,34.08,1.7826788727640905,0.08712698758440428
2024.0,3.0,28.0,2.0,0.85,115.16,17.13,7.66,0.53,2.05,1.57,0.025204600842984207,3.72,32.62,1.8364191697603778,0.04628621215421477
2024.0,3.0,28.0,3.0,0.1,118.52,17.53,7.85,0.43,2.37,1.44,0.002881183451865221,8.22,27.52,1.89,0.005445436724025267
2024.0,3.0,28.0,4.0,0.6,115.21,17.4,7.66,0.95,1.86,1.47,0.01778376162043569,20.55,27.78,1.8372165035437056,0.0326726203441516
2024.0,3.0,28.0,5.0,1.09,111.9,20.57,7.47,1.48,1.34,1.49,0.0332628123645596,45.2,25.43,1.7844330070874115,0.05935526029187542
2024.0,3.0,28.0,6.0,1.59,108.58,23.01,7.29,2.01,0.82,1.52,0.05000458663814285,74.65,19.5,1.7314900438744514,0.08658244391200176
2024.0,3.0,28.0,7.0,23.75,76.0,21.42,6.55,2.6,0.96,1.61,1.0671183209845811,99.78,19.73,1.2119473506581169,1.293291221956001
2024.0,3.0,28.0,8.0,45.91,43.41,21.03,5.81,3.19,1.1,1.7,3.611437152095987,106.08,16.4,0.6922451906851164,2.5
2024.0,3.0,28.0,9.0,68.06,10.82,25.04,5.07,3.78,1.25,1.79,21.479651882058587,94.5,14.8,0.1725430307121161,3.706164234371597
2024.0,3.0,28.0,10.0,45.63,41.22,26.11,5.97,2.72,1.5,1.72,3.780115205164595,96.02,10.28,0.6573219709753628,2.4847527771727296
2024.0,3.0,28.0,11.0,23.2,71.61,25.31,6.87,1.66,1.75,1.65,1.1063100705194149,82.67,9.5,1.141941444481944,1.263341319973862
2024.0,3.0,28.0,12.0,0.78,102.01,23.65,7.77,0.6,2.01,1.58,0.026110453182800846,55.9,12.43,1.6267203847451908,0.042474406447397084
2024.0,3.0,28.0,13.0,31.12,69.25,24.0,7.19,2.26,1.58,1.86,1.534554669702939,40.72,18.18,1.1043072899088762,1.6946199085166633
