year,month,day,hour,O3_forecast,NO2_forecast,T_forecast,q_forecast,u_forecast,v_forecast,w_forecast,ratio_satellite,NO2_satellite_filled,HCHO_satellite_filled
2021.0,6.0,16.0,3.0,100.43,30.32,32.42,8.78,-4.91,0.17,-0.6,2.6741977529173164,0.4008771364076104,1.0720247373771603
2021.0,6.0,16.0,4.0,101.11,23.98,33.42,7.8,-5.37,1.02,-0.79,3.40411470338067,0.3170525636891325,1.0792832937987122
2021.0,6.0,16.0,5.0,101.8,17.63,34.6,6.81,-5.84,1.86,-0.99,4.661811614147943,0.23309577555627214,1.0866485936970518
2021.0,6.0,16.0,6.0,102.48,11.29,36.02,5.83,-6.3,2.71,-1.19,7.328320059879864,0.14927120283779424,1.0939071501186037
2021.0,6.0,16.0,7.0,110.51,12.38,34.25,5.99,-4.3,2.29,-1.24,7.206762134632665,0.1636826830054821,1.1796221619789902
2021.0,6.0,16.0,8.0,118.54,13.46,27.91,6.14,-2.31,1.86,-1.3,7.110155793273488,0.1779619477587875,1.2653371738393766
2021.0,6.0,16.0,9.0,126.57,14.54,31.99,6.3,-0.31,1.44,-1.36,7.027900875389951,0.19224121251209284,1.3510521856997628
2021.0,6.0,16.0,10.0,126.8,17.85,33.45,6.19,0.69,0.05,-1.18,5.735090650884582,0.2360045146726862,1.3535072856658759
2021.0,6.0,16.0,11.0,127.04,21.16,29.38,6.09,1.68,-1.34,-1.01,4.847123391311628,0.27976781683327956,1.3560691291087765
2021.0,6.0,16.0,12.0,127.27,24.47,31.8,5.99,2.68,-2.73,-0.84,4.1990527319278295,0.3235311189938729,1.3585242290748896
2021.0,6.0,16.0,13.0,127.26,21.05,33.41,6.07,3.25,-2.8,-0.89,4.8808905890037835,0.2783134472750725,1.3584174855981022
2021.0,6.0,16.0,14.0,127.25,17.63,34.01,6.15,3.82,-2.86,-0.94,5.827264517684929,0.23309577555627214,1.3583107421213148
2021.0,6.0,16.0,15.0,127.25,14.22,29.4,6.23,4.39,-2.92,-0.99,7.224660579942708,0.1880103192518542,1.3583107421213148
2021.0,6.0,16.0,16.0,143.85,15.13,31.9,6.2,3.21,-1.45,-0.96,7.675915620779733,0.20004192196065784,1.5355049135886139
2021.0,6.0,16.0,17.0,160.46,16.05,30.47,6.16,2.03,0.03,-0.93,8.071439669143537,0.2122057400838439,1.7128058285327006
2021.0,6.0,16.0,18.0,177.06,16.96,28.08,6.12,0.85,1.51,-0.9,8.428569374137137,0.22423734279264754,1.89
2021.0,6.0,16.0,19.0,174.98,21.64,28.87,6.44,-1.13,2.22,-1.08,6.528154280154444,0.2861141567236375,1.8677973568281936
2021.0,6.0,16.0,20.0,172.89,26.33,32.71,6.76,-3.1,2.93,-1.26,5.3012497990115515,0.34812318606900994,1.8454879701795999
2021.0,6.0,16.0,21.0,170.81,31.01,31.95,7.08,-5.08,3.64,-1.43,4.4470373829458385,0.41,1.8232853270077938
2021.0,6.0,16.0,22.0,151.98,25.08,31.35,6.76,-4.44,3.8,-1.24,4.892357241249982,0.3315962592712028,1.6222873602168755
2021.0,6.0,16.0,23.0,133.15,19.14,33.01,6.44,-3.8,3.96,-1.05,5.616405954856251,0.2530603031280232,1.4212893934259574
2021.0,6.0,9.0,0.0,173.57,19.18,19.33,6.52,-1.91,2.34,-0.63,13.936634496602204,0.2655984174085064,3.701548066298342
2021.0,6.0,9.0,1.0,176.05,24.35,18.43,6.39,-0.6,0.52,-0.65,11.134453696665796,0.337190900098912,3.7544364640883976
2021.0,6.0,9.0,2.0,178.53,29.52,18.73,6.25,0.72,-1.3,-0.67,9.313795575297899,0.40878338278931753,3.807324861878453
2021.0,6.0,9.0,3.0,181.0,34.69,19.66,6.12,2.03,-3.12,-0.7,8.03537454186056,0.480375865479723,3.86
2021.0,6.0,9.0,4.0,174.25,36.3,18.6,6.29,2.41,-2.83,-0.7,7.392613677131507,0.5026706231454006,3.716049723756906
2021.0,6.0,9.0,5.0,167.5,37.92,19.02,6.46,2.79,-2.54,-0.7,6.802653220005395,0.5251038575667656,3.572099447513812
2021.0,6.0,9.0,6.0,160.75,39.53,19.63,6.63,3.17,-2.26,-0.71,6.262619370739575,0.5473986152324432,3.428149171270718
2021.0,6.0,9.0,7.0,152.97,37.29,20.34,7.21,2.96,-1.87,-0.85,6.3175070179905655,0.516379821958457,3.2622331491712706
2021.0,6.0,9.0,8.0,145.18,35.04,23.07,7.78,2.76,-1.48,-0.99,6.38079136078105,0.4852225519287834,3.0961038674033152
2021.0,6.0,9.0,9.0,137.39,32.8,23.58,8.36,2.55,-1.09,-1.14,6.450793349471577,0.4542037586547972,2.929974585635359
2021.0,6.0,9.0,10.0,143.28,33.15,23.94,8.4,2.58,-0.77,-1.2,6.656315363544484,0.4590504451038575,3.0555845303867404
2021.0,6.0,9.0,11.0,149.18,33.51,19.18,8.43,2.61,-0.44,-1.26,6.855956046999836,0.4640356083086053,3.18140773480663
2021.0,6.0,9.0,12.0,155.07,33.87,20.1,8.47,2.64,-0.12,-1.32,7.050898127363342,0.46902077151335303,3.307017679558011
2021.0,6.0,9.0,13.0,149.42,42.8,20.31,8.38,1.19,0.79,-1.29,5.376464873975614,0.5926805143422353,3.1865259668508283
2021.0,6.0,9.0,14.0,143.78,51.73,21.69,8.3,-0.25,1.7,-1.26,4.2804344487366945,0.7163402571711176,3.0662475138121548
2021.0,6.0,9.0,15.0,138.13,60.66,22.88,8.21,-1.7,2.62,-1.23,3.506852144172586,0.84,2.9457558011049723
2021.0,6.0,9.0,16.0,142.44,51.6,24.28,7.57,-0.47,1.49,-1.16,4.251225216130394,0.714540059347181,3.0376707182320444
2021.0,6.0,9.0,17.0,146.75,42.54,25.13,6.92,0.75,0.36,-1.08,5.3126655204313025,0.5890801186943619,3.1295856353591156
2021.0,6.0,9.0,18.0,151.07,33.49,24.03,6.28,1.97,-0.76,-1.01,6.946962129608832,0.4637586547972305,3.2217138121546958
2021.0,6.0,9.0,19.0,140.89,40.48,24.13,6.24,1.53,-1.12,-1.22,5.360083003562615,0.5605539070227498,3.004615469613259
2021.0,6.0,9.0,20.0,130.71,47.47,24.4,6.21,1.09,-1.48,-1.44,4.24054262161006,0.6573491592482691,2.7875171270718235
2021.0,6.0,9.0,21.0,120.53,54.45,25.35,6.17,0.65,-1.84,-1.65,3.409016648511374,0.754005934718101,2.5704187845303865
2021.0,6.0,9.0,22.0,129.8,50.8,25.56,6.52,0.42,-2.16,-1.35,3.9349827231540813,0.7034619188921859,2.768110497237569
2021.0,6.0,9.0,23.0,139.06,47.15,26.21,6.88,0.19,-2.48,-1.06,4.542054883698352,0.652917903066271,2.9655889502762434
2022.0,1.0,26.0,0.0,33.94,51.74,32.02,8.13,1.12,-0.55,1.49,2.374218836205609,0.41063492063492074,0.9749371633752242
2022.0,1.0,26.0,1.0,32.53,58.95,33.9,8.01,1.65,-0.92,1.15,1.9972645168363774,0.46785714285714297,0.9344344703770197
2022.0,1.0,26.0,2.0,31.11,66.15,33.09,7.88,2.17,-1.3,0.8,1.7021800461656833,0.525,0.8936445242369838
2022.0,1.0,26.0,3.0,29.7,73.35,30.68,7.76,2.7,-1.67,0.45,1.4655197101034243,0.5821428571428571,0.8531418312387791
2022.0,1.0,26.0,4.0,30.17,76.62,30.27,7.51,2.29,-1.27,0.75,1.425175983320422,0.6080952380952382,0.8666427289048474
2022.0,1.0,26.0,5.0,30.65,79.89,29.86,7.26,1.87,-0.87,1.05,1.3885879439705355,0.6340476190476191,0.8804308797127468
2022.0,1.0,26.0,6.0,31.13,83.16,30.08,7.01,1.46,-0.47,1.35,1.354877318970676,0.66,0.8942190305206462
2022.0,1.0,26.0,7.0,31.67,77.72,32.13,7.01,1.41,-0.87,1.86,1.47485934408931,0.6168253968253968,0.9097307001795332
2022.0,1.0,26.0,8.0,32.21,72.28,33.51,7.01,1.36,-1.26,2.38,1.6129017515168915,0.5736507936507937,0.9252423698384201
2022.0,1.0,26.0,9.0,32.76,66.84,34.42,7.0,1.31,-1.66,2.89,1.7739557581168668,0.5304761904761905,0.941041292639138
2022.0,1.0,26.0,10.0,31.35,62.09,33.08,7.35,1.59,-1.41,2.0,1.8274740466219617,0.49277777777777787,0.9005385996409335
2022.0,1.0,26.0,11.0,29.95,57.34,31.52,7.69,1.87,-1.15,1.1,1.8904903755293783,0.4550793650793652,0.8603231597845601
2022.0,1.0,26.0,12.0,28.54,52.59,32.48,8.03,2.15,-0.89,0.21,1.964201917000965,0.41738095238095246,0.8198204667863553
2022.0,1.0,26.0,13.0,30.54,52.1,33.04,8.59,2.01,-0.82,0.2,2.1216153164918996,0.4134920634920636,0.877271095152603
2022.0,1.0,26.0,14.0,32.53,51.62,33.74,9.15,1.87,-0.75,0.19,2.2808745305599474,0.40968253968253965,0.9344344703770197
2022.0,1.0,26.0,15.0,34.53,51.13,34.05,9.72,1.73,-0.68,0.19,2.444309063986929,0.4057936507936508,0.9918850987432674
2022.0,1.0,26.0,16.0,27.74,57.76,34.79,9.52,0.66,-0.69,0.87,1.7382594727392986,0.45841269841269844,0.7968402154398563
2022.0,1.0,26.0,17.0,20.95,64.38,35.41,9.33,-0.41,-0.71,1.55,1.1777914235662021,0.5109523809523809,0.6017953321364452
2022.0,1.0,26.0,18.0,14.16,71.01,35.6,9.13,-1.48,-0.73,2.24,0.7217371715668538,0.5635714285714287,0.40675044883303413
2022.0,1.0,26.0,19.0,23.5,65.9,34.83,8.02,-0.28,-1.0,1.95,1.2906776220975689,0.523015873015873,0.6750448833034111
2022.0,1.0,26.0,20.0,32.84,60.78,28.57,6.9,0.93,-1.28,1.67,1.955589898642601,0.4823809523809524,0.9433393177737881
2022.0,1.0,26.0,21.0,42.17,55.67,32.9,5.79,2.14,-1.55,1.39,2.7416859868312207,0.4418253968253969,1.211346499102334
2022.0,1.0,26.0,22.0,46.15,57.99,34.76,5.98,1.88,-1.33,1.7,2.8804074744515775,0.4602380952380953,1.3256732495511667
2022.0,1.0,26.0,23.0,50.13,60.32,30.88,6.16,1.62,-1.11,2.02,3.007957559681697,0.4787301587301588,1.44
2021.0,3.0,14.0,0.0,96.06,50.52,37.69,7.61,3.95,-2.53,-1.37,2.355981609142725,0.3553862947240752,0.8372835745112973
2021.0,3.0,14.0,1.0,95.91,50.95,38.04,7.85,4.85,-2.57,-1.45,2.3324500835638657,0.35841115827774406,0.835976136075146
2021.0,3.0,14.0,2.0,95.76,51.38,33.75,8.09,5.74,-2.6,-1.52,2.3093124293746095,0.36143602183141293,0.8346686976389946
2021.0,3.0,14.0,3.0,95.61,51.8,36.1,8.32,6.63,-2.64,-1.59,2.2870002603273347,0.364390539721043,0.8333612592028434
2021.0,3.0,14.0,4.0,76.55,50.48,34.62,8.13,5.45,-2.43,-1.7,1.8789641950140024,0.3551049120679199,0.6672294152492172
2021.0,3.0,14.0,5.0,57.49,49.16,32.49,7.94,4.27,-2.22,-1.8,1.4490156965756256,0.3458192844147968,0.5010975712955912
2021.0,3.0,14.0,6.0,38.42,47.84,36.37,7.74,3.09,-2.0,-1.91,0.9950819421806273,0.33653365676167374,0.3348785647795549
2021.0,3.0,14.0,7.0,56.38,49.84,38.36,7.82,3.56,-2.11,-1.67,1.4016503618569938,0.350602789569436,0.4914225268680715
2021.0,3.0,14.0,8.0,74.35,51.83,38.44,7.9,4.04,-2.21,-1.43,1.7774296462487238,0.36460157671315946,0.648053651518998
2021.0,3.0,14.0,9.0,92.31,53.83,39.32,7.98,4.51,-2.32,-1.19,2.1247949560858763,0.37867070952092174,0.8045976136075146
2021.0,3.0,14.0,10.0,89.59,63.37,39.29,7.75,2.79,-1.5,-1.53,1.7517353134656888,0.4457804730139478,0.7808893966319709
2021.0,3.0,14.0,11.0,86.87,72.91,38.9,7.53,1.06,-0.69,-1.87,1.4763025804764596,0.5128902365069739,0.7571811796564272
2021.0,3.0,14.0,12.0,84.15,82.45,38.19,7.31,-0.66,0.13,-2.21,1.264608556346351,0.58,0.7334729626808835
2021.0,3.0,14.0,13.0,93.86,74.46,40.6,7.08,-0.82,0.39,-2.02,1.5618890262510745,0.5237938144329896,0.8181078107810781
2021.0,3.0,14.0,14.0,103.56,66.48,41.69,6.85,-0.97,0.65,-1.83,1.9301616683132659,0.4676579745300182,0.9026554963188627
2021.0,3.0,14.0,15.0,113.27,58.5,41.51,6.62,-1.13,0.92,-1.64,2.399118446724176,0.4115221346270466,0.9872903444190573
2021.0,3.0,14.0,16.0,114.9,55.77,42.51,6.72,-0.53,0.66,-1.88,2.5527720712679938,0.3923177683444512,1.0014978420919016
2021.0,3.0,14.0,17.0,116.54,53.05,42.93,6.82,0.06,0.41,-2.12,2.7219633987738963,0.3731837477258944,1.015792502327156
2021.0,3.0,14.0,18.0,118.17,50.33,43.56,6.92,0.65,0.15,-2.35,2.9091958590543796,0.35404972710733773,1.03
2021.0,3.0,14.0,19.0,113.35,57.47,43.3,6.99,0.23,0.55,-2.14,2.443841204212002,0.40427653123104906,0.9879876449183379
2021.0,3.0,14.0,20.0,108.54,64.6,37.7,7.05,-0.19,0.95,-1.93,2.0818524928019824,0.45443298969072154,0.9460624523990862
2021.0,3.0,14.0,21.0,103.72,71.74,34.29,7.12,-0.61,1.35,-1.72,1.791405038400681,0.5046597938144329,0.904050097317424
2021.0,3.0,14.0,22.0,98.42,75.24,28.6,6.65,-0.72,1.54,-1.48,1.6207917947704,0.5292807762280168,0.8578539392400779
2021.0,3.0,14.0,23.0,93.12,78.75,29.85,6.18,-0.83,1.73,-1.25,1.4651600231388557,0.5539721043056397,0.8116577811627317
2019.0,11.0,2.0,0.0,18.52,80.99,27.33,6.1,-1.16,1.62,2.99,1.4731041272616343,0.4438438743200454,0.653828243120653
2019.0,11.0,2.0,1.0,24.33,77.95,25.75,5.93,-0.61,1.68,2.37,2.0107119190072815,0.42718397337013886,0.8589439068642274
2019.0,11.0,2.0,2.0,30.13,74.91,25.44,5.75,-0.07,1.75,1.75,2.5910941722091656,0.41052407242023214,1.063706531599637
2019.0,11.0,2.0,3.0,35.93,71.87,26.54,5.58,0.48,1.81,1.12,3.22057513279198,0.3938641714703256,1.268469156335047
2019.0,11.0,2.0,4.0,28.24,84.64,26.7,5.52,0.41,0.76,0.12,2.1493785012076394,0.4638467159210847,0.9969821590565467
2019.0,11.0,2.0,5.0,20.55,97.42,27.01,5.45,0.34,-0.28,-0.89,1.3589002041743956,0.5338840626776,0.7254951617780465
2019.0,11.0,2.0,6.0,12.86,110.19,26.87,5.39,0.27,-1.33,-1.89,0.7518351886661642,0.6038666071283593,0.4540081644995464
2019.0,11.0,2.0,7.0,8.95,114.52,25.97,5.4,1.05,-1.51,-1.23,0.5034606809598989,0.627596005520825,0.31596991230722704
2019.0,11.0,2.0,8.0,5.04,118.84,26.55,5.41,1.83,-1.69,-0.57,0.27320695832994485,0.6512706016075344,0.17793166011490777
2019.0,11.0,2.0,9.0,1.13,123.17,27.61,5.43,2.61,-1.86,0.09,0.0591013450705014,0.675,0.03989340792258845
2019.0,11.0,2.0,10.0,4.17,109.67,27.01,5.71,2.46,-1.72,0.33,0.24494697159565054,0.6010168872290331,0.1472172664045963
2019.0,11.0,2.0,11.0,7.21,96.18,26.29,5.98,2.31,-1.59,0.58,0.48291906921871847,0.5270885767638225,0.2545411248866042
2019.0,11.0,2.0,12.0,10.25,82.68,26.02,6.26,2.16,-1.45,0.82,0.7986330162072771,0.4531054639928555,0.361864983368612
2019.0,11.0,2.0,13.0,13.86,90.91,25.84,6.78,1.0,-0.59,0.51,0.982144605123851,0.4982077616302671,0.48931206531599636
2019.0,11.0,2.0,14.0,17.47,99.14,25.73,7.3,-0.16,0.27,0.2,1.1351881614242574,0.5433100592676788,0.6167591472633807
2019.0,11.0,2.0,15.0,21.08,107.37,25.84,7.81,-1.33,1.14,-0.11,1.2647698853999483,0.5884123569050906,0.744206229210765
2019.0,11.0,2.0,16.0,14.57,110.56,25.39,7.61,-0.4,0.26,-0.36,0.8489563960457253,0.6058942924413413,0.5143778348956758
2019.0,11.0,2.0,17.0,8.06,113.75,26.19,7.42,0.52,-0.62,-0.61,0.45646501712736975,0.623376227977592,0.2845494405805867
2019.0,11.0,2.0,18.0,1.55,116.94,26.39,7.22,1.44,-1.5,-0.85,0.08538714083856005,0.6408581635138426,0.054721046265497425
2019.0,11.0,2.0,19.0,23.08,84.6,26.28,7.46,1.73,-1.53,-0.76,1.7574756007182242,0.4636275066980596,0.8148140308436648
2019.0,11.0,2.0,20.0,44.61,52.25,26.4,7.71,2.02,-1.56,-0.66,5.500089940514112,0.28634204757652026,1.5749070154218323
2019.0,11.0,2.0,21.0,66.14,19.91,26.09,7.96,2.3,-1.6,-0.57,21.400148817828374,0.1091113907607372,2.335
2019.0,11.0,2.0,22.0,63.8,19.19,26.71,7.9,2.51,-1.3,-0.09,21.41753902497555,0.10516562474628564,2.252388872089507
2019.0,11.0,2.0,23.0,61.45,18.47,24.61,7.84,2.71,-1.01,0.38,21.432797203544776,0.10121985873183405,2.16942470517085
2024.0,3.0,17.0,0.0,0.04,94.86,28.41,9.71,-1.64,0.48,-2.64,0.001591711089421128,0.76,0.0012097004279600573
2024.0,3.0,17.0,1.0,2.87,93.77,27.37,9.61,-0.9,-0.35,-2.34,0.11553281407031599,0.7512671305081172,0.08679600570613412
2024.0,3.0,17.0,2.0,5.69,92.68,26.62,9.52,-0.17,-1.18,-2.04,0.23174672861802917,0.7425342610162345,0.17207988587731815
2024.0,3.0,17.0,3.0,8.52,91.6,28.27,9.43,0.56,-2.01,-1.74,0.3511005356959605,0.7338815095930845,0.25766619115549216
2024.0,3.0,17.0,4.0,14.33,80.42,26.11,9.28,0.93,-2.05,-1.82,0.6726195600583983,0.6443095087497365,0.4333751783166905
2024.0,3.0,17.0,5.0,20.14,69.25,25.5,9.14,1.3,-2.08,-1.91,1.0978096890980908,0.5548176259751213,0.6090841654778888
2024.0,3.0,17.0,6.0,25.95,58.08,25.51,9.0,1.67,-2.11,-2.0,1.6865457458710265,0.465325743200506,0.7847931526390871
2024.0,3.0,17.0,7.0,28.98,55.6,25.69,8.89,1.82,-2.29,-1.63,1.9674828732254082,0.4454564621547544,0.8764279600570615
2024.0,3.0,17.0,8.0,32.01,53.12,26.2,8.79,1.98,-2.48,-1.25,2.274652081748422,0.42558718110900273,0.9680627674750357
2024.0,3.0,17.0,9.0,35.05,50.65,26.76,8.68,2.13,-2.66,-0.88,2.6121369564087913,0.40579801813198396,1.06
2024.0,3.0,17.0,10.0,30.53,55.21,25.97,8.94,1.99,-2.39,-0.6,2.0873555364355028,0.4423318574741725,0.9233038516405137
2024.0,3.0,17.0,11.0,26.01,59.78,25.4,9.19,1.84,-2.12,-0.31,1.6423730594028598,0.4789458148850938,0.7866077032810272
2024.0,3.0,17.0,12.0,21.5,64.34,24.97,9.44,1.7,-1.86,-0.02,1.261376612435303,0.5154796542272824,0.6502139800285307
2024.0,3.0,17.0,13.0,22.35,60.9,25.28,9.11,1.94,-1.57,-0.63,1.3853120306299718,0.4879190385831752,0.6759201141226819
2024.0,3.0,17.0,14.0,23.2,57.45,25.13,8.79,2.18,-1.27,-1.23,1.524352203422857,0.4602783048703353,0.7016262482168331
2024.0,3.0,17.0,15.0,24.06,54.01,24.94,8.46,2.42,-0.98,-1.84,1.6815462495168796,0.4327176892262281,0.7276348074179745
2024.0,3.0,17.0,16.0,24.14,55.77,25.09,8.6,2.18,-1.12,-1.84,1.6338944300572282,0.44681846932321323,0.7300542082738946
2024.0,3.0,17.0,17.0,24.22,57.53,25.53,8.75,1.93,-1.25,-1.85,1.58915820949377,0.4609192494201982,0.7324736091298145
2024.0,3.0,17.0,18.0,24.31,59.29,25.97,8.89,1.68,-1.39,-1.85,1.5477146002453563,0.47502002951718325,0.7351954350927247
2024.0,3.0,17.0,19.0,16.26,65.93,25.93,9.57,1.65,-1.4,-1.79,0.9309467422663652,0.5282184271558086,0.4917432239657633
2024.0,3.0,17.0,20.0,8.21,72.58,25.51,10.26,1.61,-1.4,-1.73,0.4269859298249615,0.5814969428631668,0.24829101283880176
2024.0,3.0,17.0,21.0,0.16,79.22,25.86,10.94,1.57,-1.41,-1.68,0.00762381792186257,0.6346953405017921,0.004838801711840229
2024.0,3.0,17.0,22.0,0.35,86.66,26.14,11.47,0.9,-1.07,-2.0,0.015245326528926514,0.694303183639047,0.0105848787446505
2024.0,3.0,17.0,23.0,0.55,94.09,26.27,12.0,0.22,-0.74,-2.33,0.02206513515473709,0.7538309087075691,0.01663338088445079
2022.0,5.0,22.0,0.0,168.12,39.47,21.33,20.15,-2.95,1.71,-1.55,2.8782250620227163,0.40249224995921035,1.1584632811025108
2022.0,5.0,22.0,1.0,155.08,46.74,19.78,20.68,-3.21,0.58,-1.0,2.2420205028011346,0.4766275085658346,1.0686086464036246
2022.0,5.0,22.0,2.0,142.05,54.01,19.81,21.2,-3.47,-0.55,-0.45,1.7772133066625622,0.5507627671724589,0.9788229186331885
2022.0,5.0,22.0,3.0,129.02,61.29,20.73,21.73,-3.72,-1.68,0.1,1.4224595053804039,0.625,0.8890371908627525
2022.0,5.0,22.0,4.0,117.26,60.03,19.42,21.46,-4.6,-0.75,1.25,1.3199395499531712,0.6121512481644641,0.8080026430054748
2022.0,5.0,22.0,5.0,105.5,58.78,19.62,21.19,-5.47,0.19,2.39,1.2128172725861313,0.599404470549845,0.726968095148197
2022.0,5.0,22.0,6.0,93.73,57.53,20.96,20.92,-6.35,1.12,3.54,1.1009224768382613,0.5866576929352261,0.6458646403624693
2022.0,5.0,22.0,7.0,106.31,51.95,20.85,20.81,-4.55,1.85,1.55,1.3828053839108085,0.5297560776635667,0.7325495563526524
2022.0,5.0,22.0,8.0,118.88,46.38,21.93,20.7,-2.76,2.57,-0.44,1.7320106081672335,0.47295643661282427,0.8191655654143853
2022.0,5.0,22.0,9.0,131.45,40.81,22.43,20.59,-0.97,3.29,-2.43,2.1765391894002954,0.41615679556208196,0.9057815744761184
2022.0,5.0,22.0,10.0,175.92,40.52,19.16,20.46,0.05,2.53,-1.62,2.9337173899957523,0.4131995431554903,1.2122106852935621
2022.0,5.0,22.0,11.0,220.38,40.23,19.57,20.34,1.08,1.76,-0.81,3.7016439392691565,0.4102422907488987,1.518570889182556
2022.0,5.0,22.0,12.0,264.85,39.94,18.19,20.22,2.1,0.99,0.0,4.480891337005509,0.40728503834230706,1.825
2022.0,5.0,22.0,13.0,204.49,41.9,21.08,20.57,2.59,0.59,-0.96,3.2978473366515826,0.42727198564202973,1.409077779875401
2022.0,5.0,22.0,14.0,144.14,43.85,17.87,20.93,3.08,0.19,-1.92,2.221198725209445,0.4471569587208354,0.9932244666792521
2022.0,5.0,22.0,15.0,83.78,45.8,20.16,21.28,3.57,-0.21,-2.88,1.236082259959291,0.46704193179964104,0.5773022465546535
2022.0,5.0,22.0,16.0,88.56,42.13,19.27,20.55,2.87,-0.44,-2.31,1.4204261016664037,0.4296173927231196,0.6102397583537852
2022.0,5.0,22.0,17.0,93.35,38.46,17.84,19.81,2.17,-0.67,-1.75,1.6401272259310231,0.39219285364659817,0.6432461770813668
2022.0,5.0,22.0,18.0,98.13,34.79,17.9,19.07,1.47,-0.9,-1.18,1.9059866992347567,0.3547683145700767,0.6761836888804983
2022.0,5.0,22.0,19.0,91.46,37.54,19.27,19.55,1.34,-0.98,-0.3,1.6463016910588302,0.38281122532223855,0.6302227676043042
2022.0,5.0,22.0,20.0,84.78,40.29,19.13,20.03,1.2,-1.05,0.59,1.421898645055554,0.41085413607440036,0.5841929393996601
2022.0,5.0,22.0,21.0,78.11,43.04,18.78,20.51,1.07,-1.12,1.48,1.2263286390627222,0.4388970468265623,0.538232018123466
2022.0,5.0,22.0,22.0,85.22,40.37,18.14,20.33,-0.26,-1.35,1.2,1.4264458044754886,0.41166992984173595,0.587224844251463
2022.0,5.0,22.0,23.0,92.34,37.69,18.65,20.14,-1.6,-1.57,0.92,1.6555268484245924,0.38434083863599283,0.63628657730791
2023.0,1.0,31.0,0.0,72.49,115.75,29.39,11.04,0.77,-2.32,0.49,2.843844492440605,0.44306220095693777,1.26
2023.0,1.0,31.0,1.0,65.44,125.85,29.69,10.86,0.94,-1.49,0.89,2.3612328427693203,0.4817224880382775,1.137458959856532
2023.0,1.0,31.0,2.0,58.39,135.95,29.43,10.68,1.1,-0.66,1.28,1.9503295809123795,0.5203827751196172,1.014917919713064
2023.0,1.0,31.0,3.0,51.34,146.04,29.98,10.51,1.26,0.18,1.68,1.596367158227588,0.5590047846889952,0.8923768795695959
2023.0,1.0,31.0,4.0,49.4,143.81,28.35,10.33,0.79,0.4,1.28,1.559863540232175,0.5504688995215311,0.8586563663953649
2023.0,1.0,31.0,5.0,47.45,141.57,26.78,10.16,0.32,0.63,0.88,1.521996764443999,0.5418947368421052,0.8247620361429163
2023.0,1.0,31.0,6.0,45.51,139.34,26.44,9.99,-0.15,0.85,0.48,1.4831318923178487,0.5333588516746411,0.7910415229686854
2023.0,1.0,31.0,7.0,35.56,145.14,27.61,9.96,0.46,0.0,0.34,1.1125598370512655,0.5555598086124401,0.6180935301420887
2023.0,1.0,31.0,8.0,25.61,150.94,27.83,9.93,1.06,-0.85,0.21,0.7704668850117413,0.5777607655502393,0.44514553731549183
2023.0,1.0,31.0,9.0,15.67,156.75,27.09,9.9,1.67,-1.7,0.07,0.4539522692785212,0.6,0.2723713615671127
2023.0,1.0,31.0,10.0,21.0,135.8,28.57,9.98,1.04,-1.86,0.66,0.7022120363562412,0.5198086124401914,0.36501586425713894
2023.0,1.0,31.0,11.0,26.33,114.84,29.81,10.06,0.41,-2.02,1.25,1.0411334976049016,0.439578947368421,0.45766036694716516
2023.0,1.0,31.0,12.0,31.67,93.89,29.94,10.14,-0.21,-2.18,1.84,1.5317132485291367,0.3593875598086124,0.5504786867154091
2023.0,1.0,31.0,13.0,31.81,84.7,26.8,9.19,-0.08,-2.25,1.2,1.705410777662123,0.32421052631578945,0.5529121258104567
2023.0,1.0,31.0,14.0,31.95,75.51,27.72,8.24,0.06,-2.31,0.55,1.9213882774673947,0.28903349282296653,0.5553455649055042
2023.0,1.0,31.0,15.0,32.08,66.32,28.3,7.29,0.19,-2.38,-0.09,2.1965373203175487,0.2538564593301435,0.5576051869223342
2023.0,1.0,31.0,16.0,30.12,65.58,27.7,6.92,0.66,-2.69,0.33,2.0856061542135294,0.25102392344497604,0.5235370395916679
2023.0,1.0,31.0,17.0,28.15,64.85,29.78,6.56,1.12,-3.0,0.75,1.9711386027988018,0.2482296650717703,0.48929507518278387
2023.0,1.0,31.0,18.0,26.18,64.11,30.44,6.19,1.58,-3.31,1.17,1.8543538479126713,0.24539712918660286,0.4550531107738999
2023.0,1.0,31.0,19.0,27.54,70.21,30.33,6.4,1.41,-2.89,1.34,1.7812041871351045,0.26874641148325357,0.478692233411505
2023.0,1.0,31.0,20.0,28.9,76.32,30.19,6.6,1.23,-2.47,1.5,1.7195239356371868,0.29213397129186597,0.5023313560491103
2023.0,1.0,31.0,21.0,30.26,82.42,30.03,6.8,1.05,-2.05,1.67,1.6671898514547978,0.31548325358851675,0.5259704786867155
2023.0,1.0,31.0,22.0,28.6,91.99,29.33,7.37,0.34,-1.93,1.58,1.4118031896651697,0.35211483253588516,0.49711684370257975
2023.0,1.0,31.0,23.0,26.95,101.56,29.43,7.95,-0.38,-1.8,1.49,1.2049938262049809,0.38874641148325356,0.46843702579666163
2023.0,5.0,26.0,0.0,0.19,133.41,14.56,20.78,1.03,0.8,-0.76,0.045064712790145664,0.36983851964793124,0.016666666666666666
2023.0,5.0,26.0,1.0,5.26,115.36,12.22,20.71,0.76,1.02,-0.77,1.4427858937392024,0.3198004019682584,0.4614035087719298
